round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.01,setup_phase,setup_phase,,,ID:miniscope_trigger|,0
0,close_start_door_1,0.01,setup_phase,setup_phase,,,ID:door_1|,0
0,close_finished_door_1,0.02,setup_phase,setup_phase,,,ID:door_1|,0
0,close_start_door_2,0.05,setup_phase,setup_phase,,,ID:door_2|,0
0,close_finished_door_2,0.06,setup_phase,setup_phase,,,ID:door_2|,0
1,new_round,0.09,setup_phase,setup_phase,,,ID:round_LED|,1
1,output_activated,0.12,lever_2_out,lever_2_out,,,ID:round_LED|,1
1,tone_start_round_start,0.12,lever_2_out,lever_2_out,,,ID:speaker|,1
0,lever_retracted_lever_1,0.55,setup_phase,lever_2_out,,,ID:lever_1|,0
0,lever_retracted_lever_2,0.56,setup_phase,lever_2_out,,,ID:lever_2|,0
0,lever_retracted_food,0.56,setup_phase,lever_2_out,,,ID:food|,0
1,output_deactivated,0.62,lever_2_out,lever_2_out,,,ID:round_LED|,1
1,lever_extended_lever_2,0.96,lever_2_out,lever_2_out,,,ID:lever_2|,1
1,tone_stop_round_start,1.14,lever_2_out,lever_2_out,,,ID:speaker|,1
1,,19.39,lever_2_out,lever_2_out,19.28,,n_presses:1|,1
1,presses_reached_lever_2,19.39,lever_2_out,lever_2_out,19.28,,n_presses:1|,1
1,lever_press,19.39,lever_2_out,lever_2_out,,,ID:event_LED|,1
1,output_activated,19.4,lever_2_out,lever_2_out,,,ID:event_LED|,1
1,tone_start_door_1_open,19.44,lever_2_out,lever_2_out,,,ID:speaker|,1
1,output_deactivated,19.75,lever_2_out,lever_2_out,,,ID:event_LED|,1
1,lever_retracted_lever_2,20.2,lever_2_out,lever_2_out,,,ID:lever_2|,1
1,tone_stop_door_1_open,20.46,lever_2_out,lever_2_out,,,ID:speaker|,1
1,open_start_door_1,23.44,reward_phase,reward_phase,,,ID:door_1|,1
1,open_finished_door_1,25.05,reward_phase,reward_phase,,,ID:door_1|,1
1,door_1_open_|_beam_broken_door1_ir,32.57,reward_phase,reward_phase,9.13,,beam_ID:door1_ir|,1
1,beam_broken_door1_ir,32.57,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,33.63,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,33.75,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,34.75,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,34.77,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,34.78,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,35.08,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,35.3,reward_phase,reward_phase,,,ID:door1_ir|,1
