round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
7,output_activated,689.77,levers_out,levers_out,,,ID:event_LED|,7
7,output_deactivated,690.12,levers_out,levers_out,,,ID:event_LED|,7
7,,692.2,levers_out,levers_out,3.37,,n_presses:1|,7
7,lever_press,692.2,levers_out,levers_out,,,ID:event_LED|,7
7,output_activated,692.2,levers_out,levers_out,,,ID:event_LED|,7
7,output_deactivated,692.55,levers_out,levers_out,,,ID:event_LED|,7
7,,694.09,levers_out,levers_out,4.77,,n_presses:2|,7
7,presses_reached_lever_2,694.09,levers_out,levers_out,4.77,,n_presses:2|,7
7,lever_press,694.09,levers_out,levers_out,,,ID:event_LED|,7
7,output_activated,694.09,levers_out,levers_out,,,ID:event_LED|,7
7,tone_start_door_1_open,694.13,levers_out,levers_out,,,ID:speaker|,7
7,output_deactivated,694.44,levers_out,levers_out,,,ID:event_LED|,7
7,lever_retracted_lever_1,694.53,levers_out,levers_out,,,ID:lever_1|,7
7,lever_retracted_lever_2,694.58,levers_out,levers_out,,,ID:lever_2|,7
7,tone_stop_door_1_open,695.13,levers_out,levers_out,,,ID:speaker|,7
7,open_start_door_1,697.1,reward_phase,reward_phase,,,ID:door_1|,7
7,open_finished_door_1,698.71,reward_phase,reward_phase,,,ID:door_1|,7
7,door_1_open_|_beam_broken_door1_ir,703.57,reward_phase,reward_phase,6.47,,beam_ID:door1_ir|,7
7,beam_broken_door1_ir,703.57,reward_phase,reward_phase,,,ID:door1_ir|,7
7,beam_unbroken_door1_ir,703.78,reward_phase,reward_phase,,,ID:door1_ir|,7
7,beam_broken_door1_ir,732.35,reward_phase,reward_phase,,,ID:door1_ir|,7
7,beam_unbroken_door1_ir,734.18,reward_phase,reward_phase,,,ID:door1_ir|,7
7,beam_broken_door1_ir,734.96,reward_phase,reward_phase,,,ID:door1_ir|,7
7,beam_unbroken_door1_ir,735.2,reward_phase,reward_phase,,,ID:door1_ir|,7
7,close_start_door_1,742.19,reward_phase,reward_phase,,,ID:door_1|,7
7,close_finished_door_1,743.95,reward_phase,reward_phase,,,ID:door_1|,7
7,output_activated,743.95,reward_phase,reward_phase,,,ID:round_LED|,7
7,output_deactivated,755.02,reward_phase,reward_phase,,,ID:round_LED|,7
8,new_round,800.04,levers_out,levers_out,,,ID:round_LED|,8
8,output_activated,800.04,levers_out,levers_out,,,ID:round_LED|,8
8,tone_start_round_start,800.07,levers_out,levers_out,,,ID:speaker|,8
8,output_deactivated,800.54,levers_out,levers_out,,,ID:round_LED|,8
8,tone_stop_round_start,801.07,levers_out,levers_out,,,ID:speaker|,8
8,lever_extended_lever_1,801.48,levers_out,levers_out,,,ID:lever_1|,8
8,lever_extended_lever_2,801.48,levers_out,levers_out,,,ID:lever_2|,8
8,,803.03,levers_out,levers_out,1.54,,n_presses:1|,8
8,lever_press,803.03,levers_out,levers_out,,,ID:event_LED|,8
8,output_activated,803.03,levers_out,levers_out,,,ID:event_LED|,8
8,output_deactivated,803.38,levers_out,levers_out,,,ID:event_LED|,8
8,,805.04,levers_out,levers_out,3.56,,n_presses:2|,8
8,presses_reached_lever_2,805.04,levers_out,levers_out,3.56,,n_presses:2|,8
8,lever_press,805.04,levers_out,levers_out,,,ID:event_LED|,8
8,output_activated,805.05,levers_out,levers_out,,,ID:event_LED|,8
8,tone_start_door_1_open,805.07,levers_out,levers_out,,,ID:speaker|,8
8,output_deactivated,805.4,levers_out,levers_out,,,ID:event_LED|,8
8,lever_retracted_lever_1,805.5,levers_out,levers_out,,,ID:lever_1|,8
8,tone_stop_door_1_open,806.08,levers_out,levers_out,,,ID:speaker|,8
8,lever_retracted_lever_2,806.2,levers_out,levers_out,,,ID:lever_2|,8
8,open_start_door_1,808.05,reward_phase,reward_phase,,,ID:door_1|,8
8,door_1_open_|_beam_broken_door1_ir,808.98,reward_phase,reward_phase,0.93,,beam_ID:door1_ir|,8
8,beam_broken_door1_ir,808.98,reward_phase,reward_phase,,,ID:door1_ir|,8
8,beam_unbroken_door1_ir,809.12,reward_phase,reward_phase,,,ID:door1_ir|,8
8,beam_broken_door1_ir,809.22,reward_phase,reward_phase,,,ID:door1_ir|,8
8,beam_unbroken_door1_ir,809.48,reward_phase,reward_phase,,,ID:door1_ir|,8
8,open_finished_door_1,809.68,reward_phase,reward_phase,,,ID:door_1|,8
8,close_start_door_1,853.07,reward_phase,reward_phase,,,ID:door_1|,8
8,close_finished_door_1,854.88,reward_phase,reward_phase,,,ID:door_1|,8
8,output_activated,854.89,reward_phase,reward_phase,,,ID:round_LED|,8
8,output_deactivated,868.41,reward_phase,reward_phase,,,ID:round_LED|,8
9,new_round,913.42,levers_out,levers_out,,,ID:round_LED|,9
9,output_activated,913.42,levers_out,levers_out,,,ID:round_LED|,9
9,tone_start_round_start,913.45,levers_out,levers_out,,,ID:speaker|,9
9,output_deactivated,913.93,levers_out,levers_out,,,ID:round_LED|,9
9,tone_stop_round_start,914.46,levers_out,levers_out,,,ID:speaker|,9
9,lever_extended_lever_1,914.95,levers_out,levers_out,,,ID:lever_1|,9
9,lever_extended_lever_2,914.95,levers_out,levers_out,,,ID:lever_2|,9
9,,926.96,levers_out,levers_out,12.0,,n_presses:1|,9
9,lever_press,926.96,levers_out,levers_out,,,ID:event_LED|,9
9,output_activated,926.96,levers_out,levers_out,,,ID:event_LED|,9
