round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.0,setup_phase,setup_phase,,,ID:miniscope_trigger|,0
0,close_start_door_1,0.01,setup_phase,setup_phase,,,ID:door_1|,0
0,close_finished_door_1,0.01,setup_phase,setup_phase,,,ID:door_1|,0
0,close_start_door_2,0.04,setup_phase,setup_phase,,,ID:door_2|,0
0,close_finished_door_2,0.04,setup_phase,setup_phase,,,ID:door_2|,0
1,new_round,0.07,setup_phase,setup_phase,,,ID:round_LED|,1
1,output_activated,0.07,lever_2_out,lever_2_out,,,ID:round_LED|,1
1,tone_start_round_start,0.11,lever_2_out,lever_2_out,,,ID:speaker|,1
1,output_deactivated,0.6,lever_2_out,lever_2_out,,,ID:round_LED|,1
0,lever_retracted_food,0.61,setup_phase,lever_2_out,,,ID:food|,0
0,lever_retracted_lever_2,0.62,setup_phase,lever_2_out,,,ID:lever_2|,0
0,lever_retracted_lever_1,0.62,setup_phase,lever_2_out,,,ID:lever_1|,0
1,lever_extended_lever_2,1.05,lever_2_out,lever_2_out,,,ID:lever_2|,1
1,tone_stop_round_start,1.15,lever_2_out,lever_2_out,,,ID:speaker|,1
1,,34.06,lever_2_out,lever_2_out,33.99,,n_presses:1|,1
1,presses_reached_lever_2,34.06,lever_2_out,lever_2_out,33.99,,n_presses:1|,1
1,lever_press,34.06,lever_2_out,lever_2_out,,,ID:event_LED|,1
1,output_activated,34.06,lever_2_out,lever_2_out,,,ID:event_LED|,1
1,tone_start_door_1_open,34.11,lever_2_out,lever_2_out,,,ID:speaker|,1
1,output_deactivated,34.41,lever_2_out,lever_2_out,,,ID:event_LED|,1
1,lever_retracted_lever_2,34.56,lever_2_out,lever_2_out,,,ID:lever_2|,1
1,tone_stop_door_1_open,35.13,lever_2_out,lever_2_out,,,ID:speaker|,1
1,open_start_door_1,38.1,reward_phase,reward_phase,,,ID:door_1|,1
1,open_finished_door_1,39.7,reward_phase,reward_phase,,,ID:door_1|,1
1,door_1_open_|_beam_broken_door1_ir,92.92,reward_phase,reward_phase,54.82,,beam_ID:door1_ir|,1
1,beam_broken_door1_ir,92.92,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,95.68,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,97.39,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,97.51,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,97.92,reward_phase,reward_phase,,,ID:door1_ir|,1
1,close_start_door_1,98.19,reward_phase,reward_phase,,,ID:door_1|,1
1,close_failure_door_1,99.71,reward_phase,reward_phase,,,ID:door_1|,1
1,beam_unbroken_door1_ir,101.35,ITI,ITI,,,ID:door1_ir|,1
2,new_round,144.76,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,output_activated,144.78,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,tone_start_round_start,144.79,lever_2_out,lever_2_out,,,ID:speaker|,2
2,output_deactivated,145.28,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,lever_extended_lever_2,145.52,lever_2_out,lever_2_out,,,ID:lever_2|,2
2,tone_stop_round_start,145.8,lever_2_out,lever_2_out,,,ID:speaker|,2
2,open_start_door_1,204.76,reward_phase,reward_phase,,,ID:door_1|,2
2,lever_retracted_lever_2,205.21,reward_phase,reward_phase,,,ID:lever_2|,2
2,open_finished_door_1,206.37,reward_phase,reward_phase,,,ID:door_1|,2
2,door_1_open_|_beam_broken_door1_ir,207.85,reward_phase,reward_phase,3.09,,beam_ID:door1_ir|,2
2,beam_broken_door1_ir,207.85,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,208.23,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,209.21,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,212.75,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,222.27,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,222.7,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,228.59,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,228.88,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,229.91,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,230.17,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,236.68,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,237.02,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,237.78,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,238.02,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,244.17,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,244.55,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,244.68,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,246.53,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,253.15,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,253.53,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,262.65,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,262.96,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,263.76,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,263.99,reward_phase,reward_phase,,,ID:door1_ir|,2
2,close_start_door_1,264.81,reward_phase,reward_phase,,,ID:door_1|,2
2,close_finished_door_1,266.65,reward_phase,reward_phase,,,ID:door_1|,2
3,new_round,311.68,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,output_activated,311.68,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,tone_start_round_start,311.71,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,312.19,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,lever_extended_lever_2,312.43,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,tone_stop_round_start,312.72,lever_2_out,lever_2_out,,,ID:speaker|,3
3,open_start_door_1,371.69,reward_phase,reward_phase,,,ID:door_1|,3
3,lever_retracted_lever_2,372.14,reward_phase,reward_phase,,,ID:lever_2|,3
3,open_finished_door_1,373.3,reward_phase,reward_phase,,,ID:door_1|,3
3,door_1_open_|_beam_broken_door1_ir,377.09,reward_phase,reward_phase,5.41,,beam_ID:door1_ir|,3
3,beam_broken_door1_ir,377.09,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,377.73,reward_phase,reward_phase,,,ID:door1_ir|,3
