FR|1,day|1,delay|0,experiment|door_train_contingent,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5116,vole_2|5056
round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.002,setup_phase,setup_phase,,,ID:miniscope_trigger|,0
0,close_start_door_1,0.068,setup_phase,setup_phase,,,ID:door_1|,0
0,close_finished_door_1,0.295,setup_phase,setup_phase,,,ID:door_1|,0
0,close_start_door_2,0.318,setup_phase,setup_phase,,,ID:door_2|,0
0,close_finished_door_2,0.433,setup_phase,setup_phase,,,ID:door_2|,0
0,lever_retracted_lever_2,0.834,setup_phase,setup_phase,,,ID:lever_2|,0
0,lever_retracted_food,0.843,setup_phase,setup_phase,,,ID:food|,0
0,lever_retracted_lever_1,0.857,setup_phase,setup_phase,,,ID:lever_1|,0
