FR|1,day|2,experiment|autotrain,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5116,vole_2|0
round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.003,NoPhase,NoPhase,,,ID:miniscope_trigger|,0
1,new_round,0.005,NoPhase,NoPhase,,,ID:round_LED|,1
1,output_activated,0.007,lever_out,lever_out,,,ID:round_LED|,1
1,tone_start_round_start,0.025,lever_out,lever_out,,,ID:speaker|,1
1,output_deactivated,0.509,lever_out,lever_out,,,ID:round_LED|,1
1,tone_stop_round_start,1.029,lever_out,lever_out,,,ID:speaker|,1
1,lever_extended_food,1.904,lever_out,lever_out,,,ID:food|,1
1,tone_start_pellet_tone,60.025,lever_out,lever_out,,,ID:speaker|,1
1,lever_retracted_food,60.502,lever_out,ITI,,,ID:food|,1
1,pellet_dispense_dispenser,60.858,ITI,ITI,,,ID:dispenser|,1
1,tone_stop_pellet_tone,61.036,ITI,ITI,,,ID:speaker|,1
1,pellet_retrieved,77.948,ITI,ITI,17.09,,,1
1,pellet_retrieved,77.95,ITI,ITI,,,ID:event_LED|,1
1,output_activated,77.951,ITI,ITI,,,ID:event_LED|,1
1,output_deactivated,78.653,ITI,ITI,,,ID:event_LED|,1
2,new_round,90.045,lever_out,lever_out,,,ID:round_LED|,2
2,output_activated,90.046,lever_out,lever_out,,,ID:round_LED|,2
2,tone_start_round_start,90.047,lever_out,lever_out,,,ID:speaker|,2
2,output_deactivated,90.549,lever_out,lever_out,,,ID:round_LED|,2
2,tone_stop_round_start,91.051,lever_out,lever_out,,,ID:speaker|,2
2,lever_extended_food,91.953,lever_out,lever_out,,,ID:food|,2
2,tone_start_pellet_tone,150.053,ITI,ITI,,,ID:speaker|,2
2,lever_retracted_food,150.522,ITI,ITI,,,ID:food|,2
2,tone_stop_pellet_tone,151.08,ITI,ITI,,,ID:speaker|,2
2,pellet_dispense_dispenser,151.282,ITI,ITI,,,ID:dispenser|,2
2,pellet_retrieved,152.436,ITI,ITI,1.154,,,2
2,pellet_retrieved,152.438,ITI,ITI,,,ID:event_LED|,2
2,output_activated,152.44,ITI,ITI,,,ID:event_LED|,2
2,output_deactivated,153.142,ITI,ITI,,,ID:event_LED|,2
3,new_round,180.056,lever_out,lever_out,,,ID:round_LED|,3
3,tone_start_round_start,180.057,lever_out,lever_out,,,ID:speaker|,3
3,output_activated,180.058,lever_out,lever_out,,,ID:round_LED|,3
3,output_deactivated,180.56,lever_out,lever_out,,,ID:round_LED|,3
3,tone_stop_round_start,181.062,lever_out,lever_out,,,ID:speaker|,3
3,lever_extended_food,181.963,lever_out,lever_out,,,ID:food|,3
3,tone_start_pellet_tone,240.069,ITI,ITI,,,ID:speaker|,3
3,lever_retracted_food,240.55,ITI,ITI,,,ID:food|,3
3,pellet_dispense_dispenser,241.01,ITI,ITI,,,ID:dispenser|,3
3,tone_stop_pellet_tone,241.103,ITI,ITI,,,ID:speaker|,3
3,pellet_retrieved,242.865,ITI,ITI,1.855,,,3
3,pellet_retrieved,242.866,ITI,ITI,,,ID:event_LED|,3
3,output_activated,242.868,ITI,ITI,,,ID:event_LED|,3
3,output_deactivated,243.57,ITI,ITI,,,ID:event_LED|,3
4,new_round,270.071,lever_out,lever_out,,,ID:round_LED|,4
4,tone_start_round_start,270.072,lever_out,lever_out,,,ID:speaker|,4
4,output_activated,270.073,lever_out,lever_out,,,ID:round_LED|,4
4,output_deactivated,270.575,lever_out,lever_out,,,ID:round_LED|,4
