FR|1,day|1,delay|0,experiment|door_train,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5113,vole_2|5048
2,tone_start_round_start,187.023,lever_2_out,lever_2_out,,,ID:speaker|,2
2,output_deactivated,187.516,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,tone_stop_round_start,188.029,lever_2_out,lever_2_out,,,ID:speaker|,2
2,lever_extended_lever_2,188.894,lever_2_out,lever_2_out,,,ID:lever_2|,2
2,lever_pressed_lever_2,194.641,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:1|,2
2,lever_extended_lever_2_|_lever_pressed_lever_2,194.641,lever_2_out,lever_2_out,6.12,,n_presses:1|,2
2,presses_reached_lever_2,194.642,lever_2_out,lever_2_out,6.121,,n_presses:1|,2
2,lever_press,194.642,lever_2_out,lever_2_out,,,ID:event_LED|,2
2,output_activated,194.645,lever_2_out,lever_2_out,,,ID:event_LED|,2
2,tone_start_door_1_open,194.645,lever_2_out,lever_2_out,,,ID:speaker|,2
2,output_deactivated,194.996,lever_2_out,lever_2_out,,,ID:event_LED|,2
2,lever_retracted_lever_2,195.198,lever_2_out,lever_2_out,,,ID:lever_2|,2
2,tone_stop_door_1_open,195.653,reward_phase,reward_phase,,,ID:speaker|,2
2,open_start_door_1,195.654,reward_phase,reward_phase,,,ID:door_1|,2
2,open_finished_door_1,197.26,reward_phase,reward_phase,,,ID:door_1|,2
2,door_1_open_|_beam_broken_door1_ir,200.784,reward_phase,reward_phase,5.133,,beam_ID:door1_ir|,2
2,beam_broken_door1_ir,200.785,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,202.042,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,203.421,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,204.754,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,251.602,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,251.77,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,252.149,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,252.97,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,255.421,reward_phase,reward_phase,,,ID:door1_ir|,2
2,close_start_door_1,255.674,reward_phase,reward_phase,,,ID:door_1|,2
2,beam_unbroken_door1_ir,256.032,reward_phase,reward_phase,,,ID:door1_ir|,2
2,close_finished_door_1,257.466,reward_phase,reward_phase,,,ID:door_1|,2
2,output_activated,257.491,reward_phase,reward_phase,,,ID:round_LED|,2
2,output_deactivated,267.361,reward_phase,reward_phase,,,ID:round_LED|,2
3,new_round,312.364,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,output_activated,312.365,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,tone_start_round_start,312.374,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,312.867,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,tone_stop_round_start,313.38,lever_2_out,lever_2_out,,,ID:speaker|,3
3,lever_extended_lever_2,314.242,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,lever_pressed_lever_2,323.539,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:2|,3
3,lever_extended_lever_2_|_lever_pressed_lever_2,323.539,lever_2_out,lever_2_out,9.667,,n_presses:1|,3
3,presses_reached_lever_2,323.54,lever_2_out,lever_2_out,9.668,,n_presses:1|,3
3,lever_press,323.541,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,output_activated,323.543,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,tone_start_door_1_open,323.593,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,323.895,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,lever_retracted_lever_2,324.084,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,open_start_door_1,324.551,reward_phase,reward_phase,,,ID:door_1|,3
3,tone_stop_door_1_open,324.598,reward_phase,reward_phase,,,ID:speaker|,3
3,open_finished_door_1,326.155,reward_phase,reward_phase,,,ID:door_1|,3
3,door_1_open_|_beam_broken_door1_ir,331.045,reward_phase,reward_phase,6.496,,beam_ID:door1_ir|,3
3,beam_broken_door1_ir,331.045,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,332.254,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,336.189,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,336.564,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,336.83,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,338.376,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,338.402,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,338.519,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,339.026,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,339.045,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,339.087,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,339.354,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,339.359,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,340.499,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,357.946,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,360.147,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,360.6,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,362.591,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,362.622,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,362.991,reward_phase,reward_phase,,,ID:door1_ir|,3
3,close_start_door_1,384.573,reward_phase,reward_phase,,,ID:door_1|,3
3,close_finished_door_1,386.43,reward_phase,reward_phase,,,ID:door_1|,3
3,output_activated,386.433,reward_phase,reward_phase,,,ID:round_LED|,3
3,output_deactivated,408.274,reward_phase,reward_phase,,,ID:round_LED|,3
4,new_round,453.28,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,output_activated,453.282,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_start_round_start,453.322,lever_2_out,lever_2_out,,,ID:speaker|,4
4,output_deactivated,453.783,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_stop_round_start,454.326,lever_2_out,lever_2_out,,,ID:speaker|,4
4,lever_extended_lever_2,455.161,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,lever_pressed_lever_2,492.607,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:3|,4
4,lever_extended_lever_2_|_lever_pressed_lever_2,492.607,lever_2_out,lever_2_out,37.818,,n_presses:1|,4
4,presses_reached_lever_2,492.607,lever_2_out,lever_2_out,37.819,,n_presses:1|,4
4,lever_press,492.61,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,output_activated,492.611,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,tone_start_door_1_open,492.616,lever_2_out,lever_2_out,,,ID:speaker|,4
4,output_deactivated,492.963,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,lever_retracted_lever_2,493.114,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,open_start_door_1,493.62,reward_phase,reward_phase,,,ID:door_1|,4
4,tone_stop_door_1_open,493.624,reward_phase,reward_phase,,,ID:speaker|,4
4,open_finished_door_1,495.225,reward_phase,reward_phase,,,ID:door_1|,4
4,door_1_open_|_beam_broken_door1_ir,497.244,reward_phase,reward_phase,3.625,,beam_ID:door1_ir|,4
4,beam_broken_door1_ir,497.244,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,500.677,reward_phase,reward_phase,,,ID:door1_ir|,4
4,close_start_door_1,553.667,reward_phase,reward_phase,,,ID:door_1|,4
4,close_finished_door_1,555.674,reward_phase,reward_phase,,,ID:door_1|,4
4,output_activated,555.679,reward_phase,reward_phase,,,ID:round_LED|,4
4,output_deactivated,568.205,reward_phase,reward_phase,,,ID:round_LED|,4
5,new_round,613.219,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,output_activated,613.22,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_start_round_start,613.264,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_deactivated,613.723,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_stop_round_start,614.269,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_extended_lever_1,615.098,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,lever_pressed_lever_1,615.895,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:1|,5
5,lever_extended_lever_1_|_lever_pressed_lever_1,615.895,lever_1_out,lever_1_out,1.168,,n_presses:1|,5
5,presses_reached_lever_1,615.896,lever_1_out,lever_1_out,1.168,,n_presses:1|,5
5,lever_press,615.898,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,output_activated,615.9,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,tone_start_door_2_open,615.937,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_deactivated,616.251,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,lever_retracted_lever_1,616.404,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,open_start_door_2,616.91,reward_phase,reward_phase,,,ID:door_2|,5
5,tone_stop_door_2_open,616.943,reward_phase,reward_phase,,,ID:speaker|,5
5,open_finished_door_2,618.515,reward_phase,reward_phase,,,ID:door_2|,5
5,door_2_open_|_beam_broken_door2_ir,630.686,reward_phase,reward_phase,13.779,,beam_ID:door2_ir|,5
5,beam_broken_door2_ir,630.687,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,631.039,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,633.198,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,633.973,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,638.544,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,638.589,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,638.842,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,639.335,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,641.843,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,641.869,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,642.094,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,642.408,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,645.916,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,646.126,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,646.781,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,647.383,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,669.948,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,670.504,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,670.53,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,670.693,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,670.766,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,670.81,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,670.939,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,671.905,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,675.326,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,675.679,reward_phase,reward_phase,,,ID:door2_ir|,5
5,close_start_door_2,676.915,reward_phase,reward_phase,,,ID:door_2|,5
5,close_finished_door_2,678.471,reward_phase,reward_phase,,,ID:door_2|,5
5,output_activated,678.475,reward_phase,reward_phase,,,ID:round_LED|,5
5,output_deactivated,692.353,reward_phase,reward_phase,,,ID:round_LED|,5
6,new_round,737.362,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,output_activated,737.363,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_start_round_start,737.394,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,737.865,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_stop_round_start,738.399,lever_1_out,lever_1_out,,,ID:speaker|,6
6,lever_extended_lever_1,739.272,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,lever_pressed_lever_1,747.694,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:2|,6
6,lever_extended_lever_1_|_lever_pressed_lever_1,747.694,lever_1_out,lever_1_out,8.823,,n_presses:1|,6
6,presses_reached_lever_1,747.694,lever_1_out,lever_1_out,8.824,,n_presses:1|,6
6,lever_press,747.695,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,output_activated,747.696,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,tone_start_door_2_open,747.74,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,748.054,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,lever_retracted_lever_1,748.2,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,open_start_door_2,748.71,reward_phase,reward_phase,,,ID:door_2|,6
6,tone_stop_door_2_open,748.744,reward_phase,reward_phase,,,ID:speaker|,6
6,open_finished_door_2,750.315,reward_phase,reward_phase,,,ID:door_2|,6
6,door_2_open_|_beam_broken_door2_ir,760.061,reward_phase,reward_phase,11.352,,beam_ID:door2_ir|,6
6,beam_broken_door2_ir,760.061,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,763.373,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,768.448,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,768.645,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,768.801,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,769.637,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,791.746,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,791.829,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,791.85,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,791.918,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,791.975,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,792.009,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,792.041,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,792.886,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,798.795,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,799.216,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,799.221,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,799.843,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,801.442,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,801.518,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,802.458,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,802.576,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,802.582,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,802.589,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,802.651,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,802.661,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,802.734,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,803.676,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,803.686,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,803.693,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,804.176,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,804.641,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,804.652,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,804.734,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,804.761,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,804.806,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,804.847,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,804.885,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,804.902,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,804.97,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,804.986,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,805.508,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,808.365,reward_phase,reward_phase,,,ID:door2_ir|,6
6,close_start_door_2,808.731,reward_phase,reward_phase,,,ID:door_2|,6
6,beam_unbroken_door2_ir,809.537,reward_phase,reward_phase,,,ID:door2_ir|,6
6,close_finished_door_2,810.343,reward_phase,reward_phase,,,ID:door_2|,6
6,output_activated,810.353,reward_phase,reward_phase,,,ID:round_LED|,6
6,output_deactivated,819.172,reward_phase,reward_phase,,,ID:round_LED|,6
7,new_round,864.175,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,output_activated,864.177,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_start_round_start,864.209,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,864.679,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_stop_round_start,865.213,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_extended_lever_1,866.083,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,lever_pressed_lever_1,884.183,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:3|,7
7,lever_extended_lever_1_|_lever_pressed_lever_1,884.183,lever_1_out,lever_1_out,18.498,,n_presses:1|,7
7,presses_reached_lever_1,884.183,lever_1_out,lever_1_out,18.499,,n_presses:1|,7
7,lever_press,884.183,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,output_activated,884.185,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,tone_start_door_2_open,884.202,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,884.536,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,lever_retracted_lever_1,884.686,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,open_start_door_2,885.194,reward_phase,reward_phase,,,ID:door_2|,7
7,tone_stop_door_2_open,885.207,reward_phase,reward_phase,,,ID:speaker|,7
7,open_finished_door_2,886.799,reward_phase,reward_phase,,,ID:door_2|,7
7,door_2_open_|_beam_broken_door2_ir,892.785,reward_phase,reward_phase,7.593,,beam_ID:door2_ir|,7
7,beam_broken_door2_ir,892.785,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,892.904,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,893.612,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,898.49,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,900.638,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,903.499,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,903.504,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,903.511,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,913.99,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,914.245,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,943.236,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,943.257,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,943.262,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,943.286,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,943.473,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,944.094,reward_phase,reward_phase,,,ID:door2_ir|,7
7,close_start_door_2,945.193,reward_phase,reward_phase,,,ID:door_2|,7
7,close_finished_door_2,946.749,reward_phase,reward_phase,,,ID:door_2|,7
7,output_activated,946.752,reward_phase,reward_phase,,,ID:round_LED|,7
7,output_deactivated,958.324,reward_phase,reward_phase,,,ID:round_LED|,7
8,new_round,1003.325,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,output_activated,1003.326,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_start_round_start,1003.343,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,1003.828,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_stop_round_start,1004.347,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_extended_lever_1,1005.204,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,tone_start_door_2_open,1063.342,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_retracted_lever_1,1063.778,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,open_start_door_2,1064.335,reward_phase,reward_phase,,,ID:door_2|,8
8,tone_stop_door_2_open,1064.347,reward_phase,reward_phase,,,ID:speaker|,8
8,open_finished_door_2,1065.94,reward_phase,reward_phase,,,ID:door_2|,8
8,door_2_open_|_beam_broken_door2_ir,1072.483,reward_phase,reward_phase,8.151,,beam_ID:door2_ir|,8
8,beam_broken_door2_ir,1072.484,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1072.612,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1072.808,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1074.503,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1076.527,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1076.595,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1091.039,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1091.215,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1091.241,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1091.835,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1106.913,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1107.997,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1108.508,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1112.505,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1116.669,reward_phase,reward_phase,,,ID:door2_ir|,8
