FR|1,day|1,delay|0,experiment|door_train,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|4678,vole_2|5050
1,beam_unbroken_door1_ir,23.423,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,47.014,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,47.118,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,47.289,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,48.264,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,63.283,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,63.428,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_broken_door1_ir,64.58,reward_phase,reward_phase,,,ID:door1_ir|,1
1,beam_unbroken_door1_ir,65.203,reward_phase,reward_phase,,,ID:door1_ir|,1
1,close_start_door_1,66.277,reward_phase,reward_phase,,,ID:door_1|,1
1,close_finished_door_1,68.234,reward_phase,reward_phase,,,ID:door_1|,1
1,output_activated,68.24,reward_phase,reward_phase,,,ID:round_LED|,1
1,output_deactivated,69.794,reward_phase,reward_phase,,,ID:round_LED|,1
2,new_round,114.801,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,output_activated,114.802,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,tone_start_round_start,114.852,lever_2_out,lever_2_out,,,ID:speaker|,2
2,output_deactivated,115.309,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,tone_stop_round_start,115.901,lever_2_out,lever_2_out,,,ID:speaker|,2
2,tone_start_door_1_open,116.482,lever_2_out,lever_2_out,,,ID:speaker|,2
2,open_start_door_1,117.474,reward_phase,reward_phase,,,ID:door_1|,2
2,tone_stop_door_1_open,117.487,reward_phase,reward_phase,,,ID:speaker|,2
2,lever_extended_lever_2,117.698,lever_2_out,reward_phase,,,ID:lever_2|,2
2,open_finished_door_1,119.113,reward_phase,reward_phase,,,ID:door_1|,2
