FR|1,day|1,delay|0,experiment|door_train_contingent,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5116,vole_2|5056
3,tone_start_round_start,252.649,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,253.149,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,tone_stop_round_start,253.654,lever_2_out,lever_2_out,,,ID:speaker|,3
3,lever_extended_lever_2,254.524,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,lever_pressed_lever_2,291.864,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:3|,3
3,lever_extended_lever_2_|_lever_pressed_lever_2,291.864,lever_2_out,lever_2_out,37.712,,n_presses:1|,3
3,presses_reached_lever_2,291.864,lever_2_out,lever_2_out,37.712,,n_presses:1|,3
3,lever_press,291.865,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,output_activated,291.867,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,tone_start_door_1_open,291.879,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,292.219,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,open_start_door_1,292.876,reward_phase,reward_phase,,,ID:door_1|,3
3,tone_stop_door_1_open,292.886,reward_phase,reward_phase,,,ID:speaker|,3
3,open_finished_door_1,294.482,reward_phase,reward_phase,,,ID:door_1|,3
3,lever_retracted_lever_2,295.378,lever_2_out,reward_phase,,,ID:lever_2|,3
3,door_1_open_|_beam_broken_door1_ir,299.692,reward_phase,reward_phase,6.818,,beam_ID:door1_ir|,3
3,beam_broken_door1_ir,299.692,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,300.076,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,301.06,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,301.389,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,301.957,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,302.199,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,322.051,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,322.312,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,322.589,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,322.595,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,324.808,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,324.944,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,326.013,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,326.349,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,327.564,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,327.792,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,327.798,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,327.804,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,339.132,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,342.277,reward_phase,reward_phase,,,ID:door1_ir|,3
3,close_start_door_1,352.884,reward_phase,reward_phase,,,ID:door_1|,3
3,close_finished_door_1,354.791,reward_phase,reward_phase,,,ID:door_1|,3
3,output_activated,354.795,reward_phase,reward_phase,,,ID:round_LED|,3
3,output_deactivated,363.514,reward_phase,reward_phase,,,ID:round_LED|,3
4,new_round,408.526,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,output_activated,408.528,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_start_round_start,408.561,lever_2_out,lever_2_out,,,ID:speaker|,4
4,output_deactivated,409.03,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_stop_round_start,409.567,lever_2_out,lever_2_out,,,ID:speaker|,4
4,lever_extended_lever_2,410.43,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,lever_pressed_lever_2,425.291,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:4|,4
4,lever_extended_lever_2_|_lever_pressed_lever_2,425.291,lever_2_out,lever_2_out,15.256,,n_presses:1|,4
4,presses_reached_lever_2,425.291,lever_2_out,lever_2_out,15.256,,n_presses:1|,4
4,lever_press,425.291,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,output_activated,425.293,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,tone_start_door_1_open,425.297,lever_2_out,lever_2_out,,,ID:speaker|,4
4,output_deactivated,425.644,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,lever_retracted_lever_2,425.893,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,open_start_door_1,426.301,reward_phase,reward_phase,,,ID:door_1|,4
4,tone_stop_door_1_open,426.303,reward_phase,reward_phase,,,ID:speaker|,4
4,door_1_open_|_beam_broken_door1_ir,427.704,reward_phase,reward_phase,1.405,,beam_ID:door1_ir|,4
4,beam_broken_door1_ir,427.704,reward_phase,reward_phase,,,ID:door1_ir|,4
4,open_finished_door_1,427.94,reward_phase,reward_phase,,,ID:door_1|,4
4,beam_unbroken_door1_ir,428.09,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,429.646,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,429.653,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,429.696,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,429.758,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,429.779,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,431.01,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,432.31,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,432.318,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,432.386,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,432.457,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,432.463,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,432.473,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,432.76,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,432.789,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,432.82,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,433.071,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,433.107,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,433.155,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,433.186,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,433.392,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,433.516,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,433.535,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,433.587,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,433.606,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,433.637,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,435.297,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,435.422,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,436.043,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,457.44,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,457.73,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,457.808,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,458.609,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,460.742,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,460.961,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,472.456,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,472.546,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,474.739,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,475.603,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,475.639,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,475.942,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,476.117,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,476.207,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,476.223,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,476.329,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,476.376,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,476.39,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,476.395,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,476.405,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,476.56,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,476.569,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,477.32,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,479.389,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,479.519,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,479.537,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,479.543,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,480.246,reward_phase,reward_phase,,,ID:door1_ir|,4
4,close_start_door_1,486.309,reward_phase,reward_phase,,,ID:door_1|,4
4,close_finished_door_1,488.165,reward_phase,reward_phase,,,ID:door_1|,4
4,output_activated,488.17,reward_phase,reward_phase,,,ID:round_LED|,4
4,output_deactivated,498.591,reward_phase,reward_phase,,,ID:round_LED|,4
5,new_round,543.599,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,output_activated,543.601,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_start_round_start,543.616,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_deactivated,544.103,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_stop_round_start,544.62,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_extended_lever_1,545.507,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,lever_retracted_lever_1,604.054,ITI,ITI,,,ID:lever_1|,5
6,new_round,648.612,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,output_activated,648.614,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_start_round_start,648.645,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,649.116,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_stop_round_start,649.651,lever_1_out,lever_1_out,,,ID:speaker|,6
6,lever_extended_lever_1,650.493,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,lever_pressed_lever_1,695.304,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:1|,6
6,lever_extended_lever_1_|_lever_pressed_lever_1,695.304,lever_1_out,lever_1_out,45.182,,n_presses:1|,6
6,presses_reached_lever_1,695.304,lever_1_out,lever_1_out,45.183,,n_presses:1|,6
6,lever_press,695.305,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,output_activated,695.307,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,tone_start_door_2_open,695.317,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,695.659,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,open_start_door_2,696.319,reward_phase,reward_phase,,,ID:door_2|,6
6,tone_stop_door_2_open,696.321,reward_phase,reward_phase,,,ID:speaker|,6
6,lever_retracted_lever_1,696.462,lever_1_out,reward_phase,,,ID:lever_1|,6
6,open_finished_door_2,697.924,reward_phase,reward_phase,,,ID:door_2|,6
6,door_2_open_|_beam_broken_door2_ir,710.369,reward_phase,reward_phase,14.053,,beam_ID:door2_ir|,6
6,beam_broken_door2_ir,710.37,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,711.128,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,718.505,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,718.881,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,719.451,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,719.66,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,737.738,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,738.178,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,742.884,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,743.19,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,751.688,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,752.558,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,753.768,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,754.011,reward_phase,reward_phase,,,ID:door2_ir|,6
6,close_start_door_2,756.375,reward_phase,reward_phase,,,ID:door_2|,6
6,close_finished_door_2,757.932,reward_phase,reward_phase,,,ID:door_2|,6
6,output_activated,757.934,reward_phase,reward_phase,,,ID:round_LED|,6
6,output_deactivated,764.098,reward_phase,reward_phase,,,ID:round_LED|,6
7,new_round,809.107,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,output_activated,809.109,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_start_round_start,809.125,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,809.611,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_stop_round_start,810.13,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_extended_lever_1,811.015,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,lever_pressed_lever_1,854.604,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:2|,7
7,lever_extended_lever_1_|_lever_pressed_lever_1,854.604,lever_1_out,lever_1_out,43.988,,n_presses:1|,7
7,presses_reached_lever_1,854.604,lever_1_out,lever_1_out,43.988,,n_presses:1|,7
7,lever_press,854.604,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,output_activated,854.607,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,tone_start_door_2_open,854.635,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,854.959,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,lever_retracted_lever_1,855.112,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,open_start_door_2,855.614,reward_phase,reward_phase,,,ID:door_2|,7
7,tone_stop_door_2_open,855.64,reward_phase,reward_phase,,,ID:speaker|,7
7,open_finished_door_2,857.219,reward_phase,reward_phase,,,ID:door_2|,7
7,door_2_open_|_beam_broken_door2_ir,857.554,reward_phase,reward_phase,1.941,,beam_ID:door2_ir|,7
7,beam_broken_door2_ir,857.554,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,857.977,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,859.064,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,859.145,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,859.545,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,859.578,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,859.604,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,859.956,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,861.904,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,862.157,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,866.599,reward_phase,reward_phase,,,ID:door2_ir|,7
