FR|1,day|1,delay|0,experiment|door_train,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|4678,vole_2|5050
1,beam_unbroken_door1_ir,43.229,reward_phase,reward_phase,,,ID:door1_ir|,1
1,close_start_door_1,94.037,reward_phase,reward_phase,,,ID:door_1|,1
1,close_finished_door_1,96.144,reward_phase,reward_phase,,,ID:door_1|,1
1,output_activated,96.147,reward_phase,reward_phase,,,ID:round_LED|,1
1,output_deactivated,110.678,reward_phase,reward_phase,,,ID:round_LED|,1
2,new_round,155.683,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,output_activated,155.684,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,tone_start_round_start,155.722,lever_2_out,lever_2_out,,,ID:speaker|,2
2,output_deactivated,156.186,lever_2_out,lever_2_out,,,ID:round_LED|,2
2,tone_stop_round_start,156.727,lever_2_out,lever_2_out,,,ID:speaker|,2
2,lever_extended_lever_2,157.564,lever_2_out,lever_2_out,,,ID:lever_2|,2
2,tone_start_door_1_open,215.685,lever_2_out,lever_2_out,,,ID:speaker|,2
2,lever_retracted_lever_2,216.106,lever_2_out,lever_2_out,,,ID:lever_2|,2
2,tone_stop_door_1_open,216.69,reward_phase,reward_phase,,,ID:speaker|,2
2,open_start_door_1,216.69,reward_phase,reward_phase,,,ID:door_1|,2
2,open_finished_door_1,218.294,reward_phase,reward_phase,,,ID:door_1|,2
2,door_1_open_|_beam_broken_door1_ir,220.849,reward_phase,reward_phase,4.16,,beam_ID:door1_ir|,2
2,beam_broken_door1_ir,220.85,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,221.253,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,222.168,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,224.965,reward_phase,reward_phase,,,ID:door1_ir|,2
2,close_start_door_1,276.765,reward_phase,reward_phase,,,ID:door_1|,2
2,close_finished_door_1,278.822,reward_phase,reward_phase,,,ID:door_1|,2
2,output_activated,278.826,reward_phase,reward_phase,,,ID:round_LED|,2
2,output_deactivated,300.817,reward_phase,reward_phase,,,ID:round_LED|,2
3,new_round,345.824,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,output_activated,345.826,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,tone_start_round_start,345.858,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,346.328,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,tone_stop_round_start,346.863,lever_2_out,lever_2_out,,,ID:speaker|,3
3,lever_extended_lever_2,347.703,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,lever_pressed_lever_2,374.211,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:2|,3
3,lever_extended_lever_2_|_lever_pressed_lever_2,374.212,lever_2_out,lever_2_out,26.879,,n_presses:1|,3
3,presses_reached_lever_2,374.212,lever_2_out,lever_2_out,26.88,,n_presses:1|,3
3,lever_press,374.212,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,output_activated,374.214,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,tone_start_door_1_open,374.245,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,374.565,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,lever_retracted_lever_2,374.738,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,open_start_door_1,375.222,reward_phase,reward_phase,,,ID:door_1|,3
3,tone_stop_door_1_open,375.249,reward_phase,reward_phase,,,ID:speaker|,3
3,open_finished_door_1,376.828,reward_phase,reward_phase,,,ID:door_1|,3
3,door_1_open_|_beam_broken_door1_ir,378.853,reward_phase,reward_phase,3.633,,beam_ID:door1_ir|,3
3,beam_broken_door1_ir,378.853,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,381.496,reward_phase,reward_phase,,,ID:door1_ir|,3
3,close_start_door_1,435.246,reward_phase,reward_phase,,,ID:door_1|,3
3,close_finished_door_1,437.353,reward_phase,reward_phase,,,ID:door_1|,3
3,output_activated,437.362,reward_phase,reward_phase,,,ID:round_LED|,3
3,output_deactivated,454.493,reward_phase,reward_phase,,,ID:round_LED|,3
4,new_round,499.505,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,output_activated,499.506,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_start_round_start,499.537,lever_2_out,lever_2_out,,,ID:speaker|,4
4,output_deactivated,500.008,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_stop_round_start,500.542,lever_2_out,lever_2_out,,,ID:speaker|,4
4,lever_extended_lever_2,501.384,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,lever_pressed_lever_2,504.853,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:3|,4
4,lever_extended_lever_2_|_lever_pressed_lever_2,504.853,lever_2_out,lever_2_out,3.84,,n_presses:1|,4
4,presses_reached_lever_2,504.853,lever_2_out,lever_2_out,3.84,,n_presses:1|,4
4,lever_press,504.853,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,output_activated,504.855,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,tone_start_door_1_open,504.889,lever_2_out,lever_2_out,,,ID:speaker|,4
4,output_deactivated,505.206,lever_2_out,lever_2_out,,,ID:event_LED|,4
4,lever_retracted_lever_2,505.378,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,open_start_door_1,505.861,reward_phase,reward_phase,,,ID:door_1|,4
4,tone_stop_door_1_open,505.893,reward_phase,reward_phase,,,ID:speaker|,4
4,open_finished_door_1,507.468,reward_phase,reward_phase,,,ID:door_1|,4
4,door_1_open_|_beam_broken_door1_ir,512.598,reward_phase,reward_phase,6.738,,beam_ID:door1_ir|,4
4,beam_broken_door1_ir,512.598,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,512.761,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,515.145,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,515.619,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,515.692,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,516.172,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,519.155,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,519.351,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,519.725,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,519.811,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,519.978,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,520.006,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,520.234,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,520.262,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,520.303,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,520.314,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,520.361,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,520.391,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,520.557,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,522.325,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,522.351,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,522.85,reward_phase,reward_phase,,,ID:door1_ir|,4
4,close_start_door_1,565.941,reward_phase,reward_phase,,,ID:door_1|,4
4,close_finished_door_1,568.098,reward_phase,reward_phase,,,ID:door_1|,4
4,output_activated,568.102,reward_phase,reward_phase,,,ID:round_LED|,4
4,output_deactivated,598.259,reward_phase,reward_phase,,,ID:round_LED|,4
5,new_round,643.262,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,output_activated,643.264,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_start_round_start,643.29,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_deactivated,643.766,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_stop_round_start,644.295,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_extended_lever_1,645.164,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,lever_pressed_lever_1,646.014,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:1|,5
5,lever_extended_lever_1_|_lever_pressed_lever_1,646.014,lever_1_out,lever_1_out,1.243,,n_presses:1|,5
5,presses_reached_lever_1,646.014,lever_1_out,lever_1_out,1.244,,n_presses:1|,5
5,lever_press,646.017,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,output_activated,646.02,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,tone_start_door_2_open,646.02,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_deactivated,646.371,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,lever_retracted_lever_1,646.572,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,open_start_door_2,647.025,reward_phase,reward_phase,,,ID:door_2|,5
5,tone_stop_door_2_open,647.028,reward_phase,reward_phase,,,ID:speaker|,5
5,open_finished_door_2,648.63,reward_phase,reward_phase,,,ID:door_2|,5
5,door_2_open_|_beam_broken_door2_ir,657.045,reward_phase,reward_phase,10.022,,beam_ID:door2_ir|,5
5,beam_broken_door2_ir,657.045,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,657.272,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,657.528,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,662.959,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,667.196,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,667.292,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,667.718,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,668.385,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,669.758,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,670.066,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,680.098,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,680.343,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,696.999,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,697.096,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,697.48,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,697.991,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,700.04,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,700.34,reward_phase,reward_phase,,,ID:door2_ir|,5
5,close_start_door_2,707.05,reward_phase,reward_phase,,,ID:door_2|,5
5,close_finished_door_2,708.706,reward_phase,reward_phase,,,ID:door_2|,5
5,output_activated,708.711,reward_phase,reward_phase,,,ID:round_LED|,5
5,output_deactivated,720.236,reward_phase,reward_phase,,,ID:round_LED|,5
6,new_round,765.242,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,output_activated,765.244,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_start_round_start,765.252,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,765.746,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_stop_round_start,766.256,lever_1_out,lever_1_out,,,ID:speaker|,6
6,lever_extended_lever_1,767.122,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,lever_pressed_lever_1,768.447,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:2|,6
6,lever_extended_lever_1_|_lever_pressed_lever_1,768.447,lever_1_out,lever_1_out,1.698,,n_presses:1|,6
6,presses_reached_lever_1,768.448,lever_1_out,lever_1_out,1.698,,n_presses:1|,6
6,lever_press,768.448,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,output_activated,768.45,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,tone_start_door_2_open,768.478,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,768.802,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,lever_retracted_lever_1,768.955,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,open_start_door_2,769.46,reward_phase,reward_phase,,,ID:door_2|,6
6,tone_stop_door_2_open,769.482,reward_phase,reward_phase,,,ID:speaker|,6
6,open_finished_door_2,771.064,reward_phase,reward_phase,,,ID:door_2|,6
6,door_2_open_|_beam_broken_door2_ir,771.677,reward_phase,reward_phase,2.218,,beam_ID:door2_ir|,6
6,beam_broken_door2_ir,771.677,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,772.173,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,773.13,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,773.64,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,774.593,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,774.645,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,775.248,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,775.267,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,784.154,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,784.586,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,784.852,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,784.868,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,784.889,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,785.477,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,785.492,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,785.516,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,786.526,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,786.804,reward_phase,reward_phase,,,ID:door2_ir|,6
6,close_start_door_2,829.541,reward_phase,reward_phase,,,ID:door_2|,6
6,close_finished_door_2,830.896,reward_phase,reward_phase,,,ID:door_2|,6
6,output_activated,830.899,reward_phase,reward_phase,,,ID:round_LED|,6
6,output_deactivated,848.432,reward_phase,reward_phase,,,ID:round_LED|,6
7,new_round,893.439,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,output_activated,893.44,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_start_round_start,893.464,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,893.941,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_stop_round_start,894.468,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_extended_lever_1,895.316,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,lever_pressed_lever_1,913.646,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:3|,7
7,lever_extended_lever_1_|_lever_pressed_lever_1,913.646,lever_1_out,lever_1_out,18.7,,n_presses:1|,7
7,presses_reached_lever_1,913.646,lever_1_out,lever_1_out,18.701,,n_presses:1|,7
7,lever_press,913.647,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,output_activated,913.648,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,tone_start_door_2_open,913.66,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,914.0,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,lever_retracted_lever_1,914.654,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,open_start_door_2,914.658,reward_phase,reward_phase,,,ID:door_2|,7
7,tone_stop_door_2_open,914.664,reward_phase,reward_phase,,,ID:speaker|,7
7,open_finished_door_2,916.263,reward_phase,reward_phase,,,ID:door_2|,7
7,door_2_open_|_beam_broken_door2_ir,916.86,reward_phase,reward_phase,2.204,,beam_ID:door2_ir|,7
7,beam_broken_door2_ir,916.86,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,917.383,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,917.951,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,918.315,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,919.553,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,919.643,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,919.898,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,921.256,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,921.35,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,921.373,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,921.451,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,921.47,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,921.561,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,922.218,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,922.224,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,922.349,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,922.677,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,923.218,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,924.081,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,924.328,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,939.481,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,939.772,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,940.269,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,940.314,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,940.319,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,940.328,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,940.386,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,940.479,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,940.695,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,940.725,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,941.852,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,941.913,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,941.924,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,941.934,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,941.955,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,942.39,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,942.934,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,942.952,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,973.697,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,974.062,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,974.129,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,974.643,reward_phase,reward_phase,,,ID:door2_ir|,7
7,close_start_door_2,974.706,reward_phase,reward_phase,,,ID:door_2|,7
7,close_finished_door_2,976.262,reward_phase,reward_phase,,,ID:door_2|,7
7,output_activated,976.265,reward_phase,reward_phase,,,ID:round_LED|,7
7,output_deactivated,977.318,reward_phase,reward_phase,,,ID:round_LED|,7
8,new_round,1022.321,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,output_activated,1022.322,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_start_round_start,1022.352,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,1022.825,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_stop_round_start,1023.356,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_extended_lever_1,1024.232,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,lever_pressed_lever_1,1036.179,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:4|,8
8,lever_extended_lever_1_|_lever_pressed_lever_1,1036.179,lever_1_out,lever_1_out,12.347,,n_presses:1|,8
8,presses_reached_lever_1,1036.18,lever_1_out,lever_1_out,12.348,,n_presses:1|,8
8,lever_press,1036.18,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,output_activated,1036.183,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,tone_start_door_2_open,1036.199,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,1036.535,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,lever_retracted_lever_1,1036.68,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,open_start_door_2,1037.192,reward_phase,reward_phase,,,ID:door_2|,8
8,tone_stop_door_2_open,1037.204,reward_phase,reward_phase,,,ID:speaker|,8
8,open_finished_door_2,1038.798,reward_phase,reward_phase,,,ID:door_2|,8
8,door_2_open_|_beam_broken_door2_ir,1039.921,reward_phase,reward_phase,2.731,,beam_ID:door2_ir|,8
8,beam_broken_door2_ir,1039.921,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1040.596,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1040.649,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1041.624,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1045.233,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1045.569,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1046.361,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1046.513,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1046.664,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1046.695,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1046.753,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1047.29,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1048.955,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1049.214,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1055.567,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1055.657,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1087.518,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1089.213,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1090.746,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1091.05,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1094.189,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1094.234,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1094.328,reward_phase,reward_phase,,,ID:door2_ir|,8
