day|2,experiment|magazine,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5120,vole_2|0
round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.002,NoPhase,NoPhase,,,ID:miniscope_trigger|,0
1,new_round,0.004,NoPhase,NoPhase,,,ID:round_LED|,1
1,output_activated,0.006,lever_out,lever_out,,,ID:round_LED|,1
1,tone_start_round_start,0.021,lever_out,lever_out,,,ID:speaker|,1
1,lever_extended_food,0.385,lever_out,lever_out,,,ID:food|,1
1,output_deactivated,0.508,lever_out,lever_out,,,ID:round_LED|,1
1,tone_stop_round_start,1.026,lever_out,lever_out,,,ID:speaker|,1
1,tone_start_pellet_tone,2.035,lever_out_pt2,lever_out_pt2,,,ID:speaker|,1
1,tone_stop_pellet_tone,3.039,lever_out_pt2,lever_out_pt2,,,ID:speaker|,1
1,pellet_dispense_dispenser,3.864,lever_out_pt2,lever_out_pt2,,,ID:dispenser|,1
1,lever_retracted_food,4.517,lever_out_pt2,ITI,,,ID:food|,1
1,pellet_retrieved,58.785,lever_out_pt2,ITI,54.921,,,1
1,pellet_retrieved,58.786,ITI,ITI,,,ID:event_LED|,1
1,output_activated,58.788,ITI,ITI,,,ID:event_LED|,1
1,output_deactivated,59.139,ITI,ITI,,,ID:event_LED|,1
2,new_round,60.122,lever_out,lever_out,,,ID:round_LED|,2
2,output_activated,60.128,lever_out,lever_out,,,ID:round_LED|,2
2,tone_start_round_start,60.139,lever_out,lever_out,,,ID:speaker|,2
2,lever_extended_food,60.502,lever_out,lever_out,,,ID:food|,2
2,output_deactivated,60.629,lever_out,lever_out,,,ID:round_LED|,2
2,tone_stop_round_start,61.143,lever_out,lever_out,,,ID:speaker|,2
2,tone_start_pellet_tone,62.153,lever_out_pt2,lever_out_pt2,,,ID:speaker|,2
2,tone_stop_pellet_tone,63.158,lever_out_pt2,lever_out_pt2,,,ID:speaker|,2
2,lever_retracted_food,64.626,ITI,ITI,,,ID:food|,2
2,pellet_dispense_failure_dispenser,66.636,ITI,ITI,,,ID:dispenser|,2
3,new_round,120.233,lever_out,lever_out,,,ID:round_LED|,3
3,output_activated,120.245,lever_out,lever_out,,,ID:round_LED|,3
3,tone_start_round_start,120.246,lever_out,lever_out,,,ID:speaker|,3
3,lever_extended_food,120.617,lever_out,lever_out,,,ID:food|,3
3,output_deactivated,120.747,lever_out,lever_out,,,ID:round_LED|,3
3,tone_stop_round_start,121.251,lever_out,lever_out,,,ID:speaker|,3
3,tone_start_pellet_tone,122.261,lever_out_pt2,lever_out_pt2,,,ID:speaker|,3
3,tone_stop_pellet_tone,123.266,lever_out_pt2,lever_out_pt2,,,ID:speaker|,3
3,pellet_dispense_dispenser,124.455,ITI,ITI,,,ID:dispenser|,3
3,lever_retracted_food,124.74,ITI,ITI,,,ID:food|,3
4,new_round,180.343,lever_out,lever_out,,,ID:round_LED|,4
4,output_activated,180.358,lever_out,lever_out,,,ID:round_LED|,4
4,tone_start_round_start,180.358,lever_out,lever_out,,,ID:speaker|,4
4,lever_extended_food,180.729,lever_out,lever_out,,,ID:food|,4
4,output_deactivated,180.86,lever_out,lever_out,,,ID:round_LED|,4
4,tone_stop_round_start,181.363,lever_out,lever_out,,,ID:speaker|,4
4,pellet_not_retrieved_dispenser,182.344,lever_out_pt2,lever_out_pt2,,,ID:dispenser|,4
