FR|1,day|1,delay|2,experiment|door_train,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5120,vole_2|5056
round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.004,setup_phase,setup_phase,,,ID:miniscope_trigger|,0
0,close_start_door_1,0.052,setup_phase,setup_phase,,,ID:door_1|,0
0,close_finished_door_1,0.262,setup_phase,setup_phase,,,ID:door_1|,0
0,close_start_door_2,0.287,setup_phase,setup_phase,,,ID:door_2|,0
0,close_finished_door_2,0.3,setup_phase,setup_phase,,,ID:door_2|,0
0,lever_retracted_lever_2,0.694,setup_phase,setup_phase,,,ID:lever_2|,0
0,lever_retracted_food,0.706,setup_phase,setup_phase,,,ID:food|,0
0,lever_retracted_lever_1,0.713,setup_phase,setup_phase,,,ID:lever_1|,0
1,new_round,0.816,setup_phase,setup_phase,,,ID:round_LED|,1
1,output_activated,0.818,lever_2_out,lever_2_out,,,ID:round_LED|,1
1,tone_start_round_start,0.863,lever_2_out,lever_2_out,,,ID:speaker|,1
1,output_deactivated,1.319,lever_2_out,lever_2_out,,,ID:round_LED|,1
1,tone_stop_round_start,1.869,lever_2_out,lever_2_out,,,ID:speaker|,1
1,lever_extended_lever_2,2.726,lever_2_out,lever_2_out,,,ID:lever_2|,1
1,tone_start_door_1_open,60.84,lever_2_out,lever_2_out,,,ID:speaker|,1
1,lever_retracted_lever_2,61.275,lever_2_out,lever_2_out,,,ID:lever_2|,1
1,tone_stop_door_1_open,61.846,lever_2_out,lever_2_out,,,ID:speaker|,1
1,open_start_door_1,63.832,reward_phase,reward_phase,,,ID:door_1|,1
1,open_finished_door_1,65.437,reward_phase,reward_phase,,,ID:door_1|,1
