FR|1,day|2,delay|0,experiment|door_train,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5113,vole_2|5048
4,open_finished_door_1,381.566,reward_phase,reward_phase,,,ID:door_1|,4
4,door_1_open_|_beam_broken_door1_ir,382.797,reward_phase,reward_phase,2.858,,beam_ID:door1_ir|,4
4,beam_broken_door1_ir,382.797,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,383.271,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,438.733,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,438.802,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,439.267,reward_phase,reward_phase,,,ID:door1_ir|,4
4,close_start_door_1,439.969,reward_phase,reward_phase,,,ID:door_1|,4
4,beam_unbroken_door1_ir,440.03,reward_phase,reward_phase,,,ID:door1_ir|,4
4,close_finished_door_1,441.836,reward_phase,reward_phase,,,ID:door_1|,4
4,output_activated,441.858,reward_phase,reward_phase,,,ID:round_LED|,4
4,output_deactivated,453.181,reward_phase,reward_phase,,,ID:round_LED|,4
5,new_round,498.189,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_start_round_start,498.191,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_activated,498.191,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,output_deactivated,498.693,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_stop_round_start,499.196,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_extended_lever_1,500.097,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,lever_pressed_lever_1,504.551,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:1|,5
5,lever_extended_lever_1_|_lever_pressed_lever_1,504.551,lever_1_out,lever_1_out,4.853,,n_presses:1|,5
5,presses_reached_lever_1,504.552,lever_1_out,lever_1_out,4.853,,n_presses:1|,5
5,lever_press,504.553,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,output_activated,504.554,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,tone_start_door_2_open,504.558,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_deactivated,504.905,lever_1_out,lever_1_out,,,ID:event_LED|,5
5,lever_retracted_lever_1,505.046,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,open_start_door_2,505.562,reward_phase,reward_phase,,,ID:door_2|,5
5,tone_stop_door_2_open,505.564,reward_phase,reward_phase,,,ID:speaker|,5
5,open_finished_door_2,507.167,reward_phase,reward_phase,,,ID:door_2|,5
5,door_2_open_|_beam_broken_door2_ir,507.945,reward_phase,reward_phase,2.385,,beam_ID:door2_ir|,5
5,beam_broken_door2_ir,507.945,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,508.357,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,509.695,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,512.665,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,512.702,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,512.913,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,521.389,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,521.495,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,534.146,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,534.194,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,535.013,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,535.314,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,536.652,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,536.929,reward_phase,reward_phase,,,ID:door2_ir|,5
5,close_start_door_2,565.649,reward_phase,reward_phase,,,ID:door_2|,5
5,close_finished_door_2,567.206,reward_phase,reward_phase,,,ID:door_2|,5
5,output_activated,567.208,reward_phase,reward_phase,,,ID:round_LED|,5
5,output_deactivated,575.176,reward_phase,reward_phase,,,ID:round_LED|,5
6,new_round,620.187,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,output_activated,620.188,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_start_round_start,620.22,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,620.69,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_stop_round_start,621.225,lever_1_out,lever_1_out,,,ID:speaker|,6
6,lever_extended_lever_1,622.094,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,lever_pressed_lever_1,625.871,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:2|,6
6,lever_extended_lever_1_|_lever_pressed_lever_1,625.871,lever_1_out,lever_1_out,4.175,,n_presses:1|,6
6,presses_reached_lever_1,625.871,lever_1_out,lever_1_out,4.176,,n_presses:1|,6
6,lever_press,625.872,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,output_activated,625.875,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,tone_start_door_2_open,625.882,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,626.226,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,open_start_door_2,626.881,reward_phase,reward_phase,,,ID:door_2|,6
6,tone_stop_door_2_open,626.888,reward_phase,reward_phase,,,ID:speaker|,6
6,lever_retracted_lever_1,626.968,lever_1_out,reward_phase,,,ID:lever_1|,6
6,open_failure_door_2,628.486,reward_phase,reward_phase,,,ID:door_2|,6
6,door_2_open_|_beam_broken_door2_ir,647.081,reward_phase,reward_phase,20.201,,beam_ID:door2_ir|,6
6,beam_broken_door2_ir,647.081,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,649.381,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,653.481,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,653.546,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,654.418,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,656.264,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,656.593,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,656.598,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,658.177,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,660.405,reward_phase,reward_phase,,,ID:door2_ir|,6
6,close_start_door_2,686.907,reward_phase,reward_phase,,,ID:door_2|,6
6,close_finished_door_2,689.615,reward_phase,reward_phase,,,ID:door_2|,6
6,output_activated,689.622,reward_phase,reward_phase,,,ID:round_LED|,6
6,output_deactivated,733.457,reward_phase,reward_phase,,,ID:round_LED|,6
7,new_round,778.469,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,output_activated,778.47,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_start_round_start,778.488,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,778.972,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_stop_round_start,779.493,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_extended_lever_1,780.376,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,lever_pressed_lever_1,782.868,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:3|,7
7,lever_extended_lever_1_|_lever_pressed_lever_1,782.868,lever_1_out,lever_1_out,2.889,,n_presses:1|,7
7,presses_reached_lever_1,782.868,lever_1_out,lever_1_out,2.889,,n_presses:1|,7
7,lever_press,782.871,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,output_activated,782.874,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,tone_start_door_2_open,782.885,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,783.225,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,open_start_door_2,783.887,reward_phase,reward_phase,,,ID:door_2|,7
7,tone_stop_door_2_open,783.89,reward_phase,reward_phase,,,ID:speaker|,7
7,lever_retracted_lever_1,784.479,lever_1_out,reward_phase,,,ID:lever_1|,7
7,open_finished_door_2,785.492,reward_phase,reward_phase,,,ID:door_2|,7
7,door_2_open_|_beam_broken_door2_ir,785.961,reward_phase,reward_phase,2.076,,beam_ID:door2_ir|,7
7,beam_broken_door2_ir,785.961,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,787.028,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,831.469,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,832.654,reward_phase,reward_phase,,,ID:door2_ir|,7
7,close_start_door_2,843.963,reward_phase,reward_phase,,,ID:door_2|,7
7,close_finished_door_2,845.57,reward_phase,reward_phase,,,ID:door_2|,7
7,output_activated,845.572,reward_phase,reward_phase,,,ID:round_LED|,7
7,output_deactivated,846.676,reward_phase,reward_phase,,,ID:round_LED|,7
8,new_round,891.686,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,output_activated,891.688,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_start_round_start,891.709,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,892.19,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_stop_round_start,892.714,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_extended_lever_1,893.593,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,lever_pressed_lever_1,894.016,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:4|,8
8,lever_extended_lever_1_|_lever_pressed_lever_1,894.017,lever_1_out,lever_1_out,0.823,,n_presses:1|,8
8,presses_reached_lever_1,894.017,lever_1_out,lever_1_out,0.823,,n_presses:1|,8
8,lever_press,894.017,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,output_activated,894.023,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,tone_start_door_2_open,894.03,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,894.375,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,tone_stop_door_2_open,895.035,reward_phase,reward_phase,,,ID:speaker|,8
8,open_start_door_2,895.036,reward_phase,reward_phase,,,ID:door_2|,8
8,lever_retracted_lever_1,895.329,lever_1_out,reward_phase,,,ID:lever_1|,8
8,open_finished_door_2,896.641,reward_phase,reward_phase,,,ID:door_2|,8
8,door_2_open_|_beam_broken_door2_ir,901.976,reward_phase,reward_phase,6.943,,beam_ID:door2_ir|,8
8,beam_broken_door2_ir,901.976,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,902.414,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,928.94,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,929.448,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,935.841,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,936.082,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,937.182,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,937.458,reward_phase,reward_phase,,,ID:door2_ir|,8
8,close_start_door_2,955.059,reward_phase,reward_phase,,,ID:door_2|,8
8,close_finished_door_2,956.616,reward_phase,reward_phase,,,ID:door_2|,8
8,output_activated,956.619,reward_phase,reward_phase,,,ID:round_LED|,8
8,output_deactivated,966.09,reward_phase,reward_phase,,,ID:round_LED|,8
9,new_round,1011.1,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,output_activated,1011.102,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_start_round_start,1011.132,lever_2_out,lever_2_out,,,ID:speaker|,9
9,output_deactivated,1011.604,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_stop_round_start,1012.137,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_extended_lever_2,1012.978,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,lever_pressed_lever_2,1013.519,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:5|,9
9,lever_extended_lever_2_|_lever_pressed_lever_2,1013.519,lever_2_out,lever_2_out,0.912,,n_presses:1|,9
9,presses_reached_lever_2,1013.519,lever_2_out,lever_2_out,0.912,,n_presses:1|,9
9,lever_press,1013.522,lever_2_out,lever_2_out,,,ID:event_LED|,9
9,output_activated,1013.524,lever_2_out,lever_2_out,,,ID:event_LED|,9
9,tone_start_door_1_open,1013.552,lever_2_out,lever_2_out,,,ID:speaker|,9
9,output_deactivated,1013.876,lever_2_out,lever_2_out,,,ID:event_LED|,9
9,lever_retracted_lever_2,1014.027,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,open_start_door_1,1014.531,reward_phase,reward_phase,,,ID:door_1|,9
9,tone_stop_door_1_open,1014.558,reward_phase,reward_phase,,,ID:speaker|,9
9,door_1_open_|_beam_broken_door1_ir,1015.941,reward_phase,reward_phase,1.412,,beam_ID:door1_ir|,9
9,beam_broken_door1_ir,1015.941,reward_phase,reward_phase,,,ID:door1_ir|,9
9,open_finished_door_1,1016.162,reward_phase,reward_phase,,,ID:door_1|,9
9,beam_unbroken_door1_ir,1017.649,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1024.558,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1026.481,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1028.827,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1029.427,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1030.541,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1030.663,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1030.894,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1031.24,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1032.852,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1033.028,reward_phase,reward_phase,,,ID:door1_ir|,9
9,close_start_door_1,1074.573,reward_phase,reward_phase,,,ID:door_1|,9
9,close_finished_door_1,1076.58,reward_phase,reward_phase,,,ID:door_1|,9
9,output_activated,1076.585,reward_phase,reward_phase,,,ID:round_LED|,9
9,output_deactivated,1088.608,reward_phase,reward_phase,,,ID:round_LED|,9
10,new_round,1133.615,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,output_activated,1133.617,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_start_round_start,1133.65,lever_2_out,lever_2_out,,,ID:speaker|,10
10,output_deactivated,1134.119,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_stop_round_start,1134.655,lever_2_out,lever_2_out,,,ID:speaker|,10
10,lever_extended_lever_2,1135.495,lever_2_out,lever_2_out,,,ID:lever_2|,10
10,lever_pressed_lever_2,1138.862,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:6|,10
10,lever_extended_lever_2_|_lever_pressed_lever_2,1138.862,lever_2_out,lever_2_out,3.738,,n_presses:1|,10
10,presses_reached_lever_2,1138.862,lever_2_out,lever_2_out,3.738,,n_presses:1|,10
10,lever_press,1138.866,lever_2_out,lever_2_out,,,ID:event_LED|,10
10,output_activated,1138.867,lever_2_out,lever_2_out,,,ID:event_LED|,10
10,tone_start_door_1_open,1138.904,lever_2_out,lever_2_out,,,ID:speaker|,10
10,output_deactivated,1139.219,lever_2_out,lever_2_out,,,ID:event_LED|,10
10,open_start_door_1,1139.88,reward_phase,reward_phase,,,ID:door_1|,10
10,tone_stop_door_1_open,1139.91,reward_phase,reward_phase,,,ID:speaker|,10
10,lever_retracted_lever_2,1140.178,lever_2_out,reward_phase,,,ID:lever_2|,10
10,open_finished_door_1,1141.485,reward_phase,reward_phase,,,ID:door_1|,10
10,door_1_open_|_beam_broken_door1_ir,1141.588,reward_phase,reward_phase,1.715,,beam_ID:door1_ir|,10
10,beam_broken_door1_ir,1141.588,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1142.056,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_broken_door1_ir,1155.712,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1158.766,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_broken_door1_ir,1158.972,reward_phase,reward_phase,,,ID:door1_ir|,10
