FR|1,day|2,delay|0,experiment|door_train,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5116,vole_2|5047
2,lever_extended_lever_2_|_lever_pressed_lever_2,181.811,lever_2_out,lever_2_out,0.216,,n_presses:1|,2
2,presses_reached_lever_2,181.811,lever_2_out,lever_2_out,0.217,,n_presses:1|,2
2,lever_press,181.811,lever_2_out,lever_2_out,,,ID:event_LED|,2
2,output_activated,181.817,lever_2_out,lever_2_out,,,ID:event_LED|,2
2,tone_start_door_1_open,181.854,lever_2_out,lever_2_out,,,ID:speaker|,2
2,lever_extended_lever_2,182.026,lever_2_out,lever_2_out,,,ID:lever_2|,2
2,output_deactivated,182.169,lever_2_out,lever_2_out,,,ID:event_LED|,2
2,lever_retracted_lever_2,182.368,lever_2_out,lever_2_out,,,ID:lever_2|,2
2,open_start_door_1,182.832,reward_phase,reward_phase,,,ID:door_1|,2
2,tone_stop_door_1_open,182.86,reward_phase,reward_phase,,,ID:speaker|,2
2,open_finished_door_1,184.437,reward_phase,reward_phase,,,ID:door_1|,2
2,door_1_open_|_beam_broken_door1_ir,184.751,reward_phase,reward_phase,1.921,,beam_ID:door1_ir|,2
2,beam_broken_door1_ir,184.751,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,185.206,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,193.544,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,194.037,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,195.384,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,195.671,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,208.116,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,208.496,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,208.532,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,208.617,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,209.059,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,209.854,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,229.917,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,229.923,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,230.507,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,230.516,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,230.537,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,232.0,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_broken_door1_ir,232.975,reward_phase,reward_phase,,,ID:door1_ir|,2
2,beam_unbroken_door1_ir,233.0,reward_phase,reward_phase,,,ID:door1_ir|,2
2,close_start_door_1,242.891,reward_phase,reward_phase,,,ID:door_1|,2
2,close_finished_door_1,244.748,reward_phase,reward_phase,,,ID:door_1|,2
2,output_activated,244.755,reward_phase,reward_phase,,,ID:round_LED|,2
2,output_deactivated,252.472,reward_phase,reward_phase,,,ID:round_LED|,2
3,new_round,297.483,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,output_activated,297.485,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,tone_start_round_start,297.506,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,297.987,lever_2_out,lever_2_out,,,ID:round_LED|,3
3,tone_stop_round_start,298.511,lever_2_out,lever_2_out,,,ID:speaker|,3
3,lever_extended_lever_2,299.363,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,lever_pressed_lever_2,305.564,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:2|,3
3,lever_extended_lever_2_|_lever_pressed_lever_2,305.565,lever_2_out,lever_2_out,6.573,,n_presses:1|,3
3,presses_reached_lever_2,305.565,lever_2_out,lever_2_out,6.573,,n_presses:1|,3
3,lever_press,305.565,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,output_activated,305.569,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,tone_start_door_1_open,305.588,lever_2_out,lever_2_out,,,ID:speaker|,3
3,output_deactivated,305.92,lever_2_out,lever_2_out,,,ID:event_LED|,3
3,lever_retracted_lever_2,306.123,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,open_start_door_1,306.579,reward_phase,reward_phase,,,ID:door_1|,3
3,tone_stop_door_1_open,306.594,reward_phase,reward_phase,,,ID:speaker|,3
3,open_finished_door_1,308.184,reward_phase,reward_phase,,,ID:door_1|,3
3,door_1_open_|_beam_broken_door1_ir,308.622,reward_phase,reward_phase,2.044,,beam_ID:door1_ir|,3
3,beam_broken_door1_ir,308.622,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,308.911,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,333.583,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,333.762,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,335.018,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,335.735,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,336.258,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,340.47,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,342.365,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,342.597,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,348.002,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,348.49,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,350.177,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,350.186,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,350.478,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,350.486,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_broken_door1_ir,350.643,reward_phase,reward_phase,,,ID:door1_ir|,3
3,beam_unbroken_door1_ir,350.649,reward_phase,reward_phase,,,ID:door1_ir|,3
3,close_start_door_1,366.582,reward_phase,reward_phase,,,ID:door_1|,3
3,close_finished_door_1,368.439,reward_phase,reward_phase,,,ID:door_1|,3
3,output_activated,368.442,reward_phase,reward_phase,,,ID:round_LED|,3
3,output_deactivated,380.269,reward_phase,reward_phase,,,ID:round_LED|,3
4,new_round,425.279,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,output_activated,425.28,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_start_round_start,425.32,lever_2_out,lever_2_out,,,ID:speaker|,4
4,output_deactivated,425.782,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_stop_round_start,426.325,lever_2_out,lever_2_out,,,ID:speaker|,4
4,lever_extended_lever_2,427.189,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,tone_start_door_1_open,485.283,lever_2_out,lever_2_out,,,ID:speaker|,4
4,lever_retracted_lever_2,485.733,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,tone_stop_door_1_open,486.288,reward_phase,reward_phase,,,ID:speaker|,4
4,open_start_door_1,486.289,reward_phase,reward_phase,,,ID:door_1|,4
4,door_1_open_|_beam_broken_door1_ir,487.855,reward_phase,reward_phase,1.569,,beam_ID:door1_ir|,4
4,beam_broken_door1_ir,487.856,reward_phase,reward_phase,,,ID:door1_ir|,4
4,open_finished_door_1,487.904,reward_phase,reward_phase,,,ID:door_1|,4
4,beam_unbroken_door1_ir,488.146,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,489.689,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,490.065,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,490.188,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,490.545,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,491.295,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,492.079,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,502.376,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,502.414,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,504.705,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,504.738,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,504.749,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,504.786,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,504.812,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,504.852,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,526.772,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,527.268,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,530.265,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,530.452,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,531.45,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,533.501,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,535.064,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,535.086,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,535.096,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,535.106,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,535.112,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,536.868,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,544.193,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,545.179,reward_phase,reward_phase,,,ID:door1_ir|,4
4,close_start_door_1,546.348,reward_phase,reward_phase,,,ID:door_1|,4
4,close_finished_door_1,548.204,reward_phase,reward_phase,,,ID:door_1|,4
4,output_activated,548.209,reward_phase,reward_phase,,,ID:round_LED|,4
4,output_deactivated,562.637,reward_phase,reward_phase,,,ID:round_LED|,4
5,new_round,607.648,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_start_round_start,607.649,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_activated,607.65,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,output_deactivated,608.152,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_stop_round_start,608.654,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_extended_lever_1,609.555,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,tone_start_door_2_open,667.661,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_retracted_lever_1,668.103,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,open_start_door_2,668.66,reward_phase,reward_phase,,,ID:door_2|,5
5,tone_stop_door_2_open,668.666,reward_phase,reward_phase,,,ID:speaker|,5
5,open_finished_door_2,670.265,reward_phase,reward_phase,,,ID:door_2|,5
5,door_2_open_|_beam_broken_door2_ir,671.303,reward_phase,reward_phase,2.645,,beam_ID:door2_ir|,5
5,beam_broken_door2_ir,671.303,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,673.233,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,676.132,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,676.574,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,681.129,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,681.462,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,688.957,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,689.258,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,702.289,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,702.528,reward_phase,reward_phase,,,ID:door2_ir|,5
5,close_start_door_2,728.674,reward_phase,reward_phase,,,ID:door_2|,5
5,close_finished_door_2,730.23,reward_phase,reward_phase,,,ID:door_2|,5
5,output_activated,730.234,reward_phase,reward_phase,,,ID:round_LED|,5
5,output_deactivated,731.589,reward_phase,reward_phase,,,ID:round_LED|,5
6,new_round,776.597,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,output_activated,776.599,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_start_round_start,776.636,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,777.101,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_stop_round_start,777.641,lever_1_out,lever_1_out,,,ID:speaker|,6
6,lever_extended_lever_1,778.51,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,tone_start_door_2_open,836.649,lever_1_out,lever_1_out,,,ID:speaker|,6
6,lever_retracted_lever_1,837.052,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,open_start_door_2,837.61,reward_phase,reward_phase,,,ID:door_2|,6
6,tone_stop_door_2_open,837.653,reward_phase,reward_phase,,,ID:speaker|,6
6,open_finished_door_2,839.215,reward_phase,reward_phase,,,ID:door_2|,6
6,door_2_open_|_beam_broken_door2_ir,847.624,reward_phase,reward_phase,10.017,,beam_ID:door2_ir|,6
6,beam_broken_door2_ir,847.624,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,847.937,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,853.888,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,854.285,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,860.364,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,860.703,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,866.95,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,867.249,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,873.155,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,873.41,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,876.738,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,877.016,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,878.178,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,878.488,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,890.039,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,892.014,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,895.114,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,895.41,reward_phase,reward_phase,,,ID:door2_ir|,6
6,close_start_door_2,897.671,reward_phase,reward_phase,,,ID:door_2|,6
6,close_finished_door_2,899.228,reward_phase,reward_phase,,,ID:door_2|,6
6,output_activated,899.231,reward_phase,reward_phase,,,ID:round_LED|,6
6,output_deactivated,906.046,reward_phase,reward_phase,,,ID:round_LED|,6
7,new_round,951.055,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,output_activated,951.057,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_start_round_start,951.086,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,951.559,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_stop_round_start,952.091,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_extended_lever_1,952.96,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,lever_pressed_lever_1,982.075,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:1|,7
7,lever_extended_lever_1_|_lever_pressed_lever_1,982.075,lever_1_out,lever_1_out,29.512,,n_presses:1|,7
7,presses_reached_lever_1,982.075,lever_1_out,lever_1_out,29.512,,n_presses:1|,7
7,lever_press,982.077,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,output_activated,982.079,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,tone_start_door_2_open,982.131,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,982.43,lever_1_out,lever_1_out,,,ID:event_LED|,7
7,lever_retracted_lever_1,982.583,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,open_start_door_2,983.088,reward_phase,reward_phase,,,ID:door_2|,7
7,tone_stop_door_2_open,983.138,reward_phase,reward_phase,,,ID:speaker|,7
7,open_finished_door_2,984.693,reward_phase,reward_phase,,,ID:door_2|,7
7,door_2_open_|_beam_broken_door2_ir,989.664,reward_phase,reward_phase,6.578,,beam_ID:door2_ir|,7
7,beam_broken_door2_ir,989.664,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,990.205,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,992.579,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,992.861,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,992.959,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,993.207,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,994.805,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,995.086,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1004.309,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1004.888,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1004.93,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1004.965,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1006.914,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1007.048,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1008.911,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1009.314,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1010.316,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1014.262,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1025.638,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1026.018,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1033.327,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1033.647,reward_phase,reward_phase,,,ID:door2_ir|,7
7,close_start_door_2,1043.129,reward_phase,reward_phase,,,ID:door_2|,7
7,close_finished_door_2,1045.688,reward_phase,reward_phase,,,ID:door_2|,7
7,output_activated,1045.696,reward_phase,reward_phase,,,ID:round_LED|,7
7,output_deactivated,1061.727,reward_phase,reward_phase,,,ID:round_LED|,7
8,new_round,1106.736,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,output_activated,1106.737,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_start_round_start,1106.769,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,1107.239,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_stop_round_start,1107.774,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_extended_lever_1,1108.623,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,lever_pressed_lever_1,1151.541,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:2|,8
8,lever_extended_lever_1_|_lever_pressed_lever_1,1151.542,lever_1_out,lever_1_out,43.291,,n_presses:1|,8
8,presses_reached_lever_1,1151.542,lever_1_out,lever_1_out,43.291,,n_presses:1|,8
8,lever_press,1151.542,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,output_activated,1151.546,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,tone_start_door_2_open,1151.559,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,1151.898,lever_1_out,lever_1_out,,,ID:event_LED|,8
8,lever_retracted_lever_1,1152.05,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,open_start_door_2,1152.555,reward_phase,reward_phase,,,ID:door_2|,8
8,tone_stop_door_2_open,1152.564,reward_phase,reward_phase,,,ID:speaker|,8
8,open_finished_door_2,1154.16,reward_phase,reward_phase,,,ID:door_2|,8
8,door_2_open_|_beam_broken_door2_ir,1180.584,reward_phase,reward_phase,28.031,,beam_ID:door2_ir|,8
8,beam_broken_door2_ir,1180.584,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1180.881,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1185.885,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1185.912,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1185.929,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1186.261,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1190.436,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1190.73,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1202.005,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1202.286,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1210.086,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1210.348,reward_phase,reward_phase,,,ID:door2_ir|,8
8,close_start_door_2,1212.569,reward_phase,reward_phase,,,ID:door_2|,8
8,close_finished_door_2,1214.175,reward_phase,reward_phase,,,ID:door_2|,8
8,output_activated,1214.178,reward_phase,reward_phase,,,ID:round_LED|,8
8,output_deactivated,1220.993,reward_phase,reward_phase,,,ID:round_LED|,8
9,new_round,1266.004,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,output_activated,1266.006,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_start_round_start,1266.009,lever_2_out,lever_2_out,,,ID:speaker|,9
9,output_deactivated,1266.508,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_stop_round_start,1267.013,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_extended_lever_2,1267.914,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,tone_start_door_1_open,1326.027,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_retracted_lever_2,1326.457,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,open_start_door_1,1327.014,reward_phase,reward_phase,,,ID:door_1|,9
9,tone_stop_door_1_open,1327.032,reward_phase,reward_phase,,,ID:speaker|,9
9,open_finished_door_1,1328.62,reward_phase,reward_phase,,,ID:door_1|,9
9,door_1_open_|_beam_broken_door1_ir,1330.407,reward_phase,reward_phase,3.396,,beam_ID:door1_ir|,9
9,beam_broken_door1_ir,1330.408,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1332.615,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1338.086,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1338.497,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1338.559,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1338.779,reward_phase,reward_phase,,,ID:door1_ir|,9
