FR|1,day|1,experiment|autotrain_contingent,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|4678,vole_2|0
round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.002,NoPhase,NoPhase,,,ID:miniscope_trigger|,0
1,new_round,0.003,NoPhase,NoPhase,,,ID:round_LED|,1
1,output_activated,0.005,lever_out,lever_out,,,ID:round_LED|,1
1,tone_start_round_start,0.017,lever_out,lever_out,,,ID:speaker|,1
1,output_deactivated,0.507,lever_out,lever_out,,,ID:round_LED|,1
1,tone_stop_round_start,1.022,lever_out,lever_out,,,ID:speaker|,1
1,lever_extended_food,1.904,lever_out,lever_out,,,ID:food|,1
1,lever_press_food,4.92,lever_out,lever_out,,,ID:event_LED|,1
1,lever_pressed_food,4.921,lever_out,lever_out,,,ID:food|total_presses:1|,1
1,lever_extended_food_|_lever_pressed_food,4.922,lever_out,lever_out,3.409,,n_presses:1|,1
1,presses_reached_food,4.922,lever_out,lever_out,3.409,,n_presses:1|,1
1,output_activated,4.922,lever_out,lever_out,,,ID:event_LED|,1
1,tone_start_pellet_tone,4.966,ITI,ITI,,,ID:speaker|,1
1,output_deactivated,5.28,ITI,ITI,,,ID:event_LED|,1
1,lever_retracted_food,5.533,lever_out,ITI,,,ID:food|,1
1,tone_stop_pellet_tone,5.971,ITI,ITI,,,ID:speaker|,1
1,pellet_dispense_dispenser,6.733,ITI,ITI,,,ID:dispenser|,1
1,pellet_retrieved,7.887,ITI,ITI,1.153,,,1
1,pellet_retrieved,7.888,ITI,ITI,,,ID:event_LED|,1
1,output_activated,7.889,ITI,ITI,,,ID:event_LED|,1
1,output_deactivated,8.591,ITI,ITI,,,ID:event_LED|,1
2,new_round,34.931,lever_out,lever_out,,,ID:round_LED|,2
2,output_activated,34.933,lever_out,lever_out,,,ID:round_LED|,2
2,tone_start_round_start,34.977,lever_out,lever_out,,,ID:speaker|,2
2,output_deactivated,35.435,lever_out,lever_out,,,ID:round_LED|,2
2,tone_stop_round_start,35.981,lever_out,lever_out,,,ID:speaker|,2
2,lever_extended_food,36.82,lever_out,lever_out,,,ID:food|,2
2,lever_pressed_food,71.635,lever_out,lever_out,,,ID:food|total_presses:2|,2
2,lever_extended_food_|_lever_pressed_food,71.635,lever_out,lever_out,35.195,,n_presses:1|,2
2,presses_reached_food,71.636,lever_out,lever_out,35.196,,n_presses:1|,2
2,lever_press_food,71.637,lever_out,lever_out,,,ID:event_LED|,2
2,output_activated,71.64,ITI,ITI,,,ID:event_LED|,2
2,tone_start_pellet_tone,71.657,ITI,ITI,,,ID:speaker|,2
2,output_deactivated,71.992,ITI,ITI,,,ID:event_LED|,2
2,lever_retracted_food,72.244,ITI,ITI,,,ID:food|,2
2,pellet_dispense_dispenser,72.645,ITI,ITI,,,ID:dispenser|,2
2,tone_stop_pellet_tone,72.662,ITI,ITI,,,ID:speaker|,2
2,pellet_retrieved,73.147,ITI,ITI,0.502,,,2
2,pellet_retrieved,73.148,ITI,ITI,,,ID:event_LED|,2
2,output_activated,73.149,ITI,ITI,,,ID:event_LED|,2
2,output_deactivated,73.851,ITI,ITI,,,ID:event_LED|,2
3,new_round,101.642,lever_out,lever_out,,,ID:round_LED|,3
3,output_activated,101.644,lever_out,lever_out,,,ID:round_LED|,3
3,tone_start_round_start,101.658,lever_out,lever_out,,,ID:speaker|,3
3,output_deactivated,102.145,lever_out,lever_out,,,ID:round_LED|,3
3,tone_stop_round_start,102.662,lever_out,lever_out,,,ID:speaker|,3
3,lever_extended_food,103.531,lever_out,lever_out,,,ID:food|,3
3,lever_pressed_food,114.431,lever_out,lever_out,,,ID:food|total_presses:3|,3
3,lever_extended_food_|_lever_pressed_food,114.431,lever_out,lever_out,11.281,,n_presses:1|,3
3,presses_reached_food,114.431,lever_out,lever_out,11.281,,n_presses:1|,3
3,lever_press_food,114.432,lever_out,lever_out,,,ID:event_LED|,3
3,output_activated,114.434,ITI,ITI,,,ID:event_LED|,3
3,tone_start_pellet_tone,114.486,ITI,ITI,,,ID:speaker|,3
3,output_deactivated,114.785,ITI,ITI,,,ID:event_LED|,3
3,lever_retracted_food,114.979,ITI,ITI,,,ID:food|,3
3,tone_stop_pellet_tone,115.492,ITI,ITI,,,ID:speaker|,3
3,pellet_dispense_dispenser,116.443,ITI,ITI,,,ID:dispenser|,3
3,pellet_retrieved,117.396,ITI,ITI,0.953,,,3
3,pellet_retrieved,117.397,ITI,ITI,,,ID:event_LED|,3
3,output_activated,117.398,ITI,ITI,,,ID:event_LED|,3
3,output_deactivated,118.1,ITI,ITI,,,ID:event_LED|,3
4,new_round,144.439,lever_out,lever_out,,,ID:round_LED|,4
4,output_activated,144.441,lever_out,lever_out,,,ID:round_LED|,4
4,tone_start_round_start,144.46,lever_out,lever_out,,,ID:speaker|,4
4,output_deactivated,144.943,lever_out,lever_out,,,ID:round_LED|,4
4,tone_stop_round_start,145.465,lever_out,lever_out,,,ID:speaker|,4
4,lever_extended_food,146.324,lever_out,lever_out,,,ID:food|,4
4,lever_retracted_food,204.893,ITI,ITI,,,ID:food|,4
5,new_round,234.443,lever_out,lever_out,,,ID:round_LED|,5
5,output_activated,234.445,lever_out,lever_out,,,ID:round_LED|,5
5,tone_start_round_start,234.488,lever_out,lever_out,,,ID:speaker|,5
5,output_deactivated,234.947,lever_out,lever_out,,,ID:round_LED|,5
5,tone_stop_round_start,235.493,lever_out,lever_out,,,ID:speaker|,5
5,lever_extended_food,236.34,lever_out,lever_out,,,ID:food|,5
5,lever_pressed_food,238.494,lever_out,lever_out,,,ID:food|total_presses:4|,5
