FR|1,day|1,delay|0,experiment|door_train,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5120,vole_2|5056
3,tone_stop_round_start,349.379,lever_2_out,lever_2_out,,,ID:speaker|,3
3,lever_extended_lever_2,350.264,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,tone_start_door_1_open,408.404,lever_2_out,lever_2_out,,,ID:speaker|,3
3,lever_retracted_lever_2,408.824,lever_2_out,lever_2_out,,,ID:lever_2|,3
3,open_start_door_1,409.381,reward_phase,reward_phase,,,ID:door_1|,3
3,tone_stop_door_1_open,409.408,reward_phase,reward_phase,,,ID:speaker|,3
3,open_finished_door_1,410.986,reward_phase,reward_phase,,,ID:door_1|,3
3,close_start_door_1,469.481,reward_phase,reward_phase,,,ID:door_1|,3
3,close_finished_door_1,471.288,reward_phase,reward_phase,,,ID:door_1|,3
3,output_activated,471.291,reward_phase,reward_phase,,,ID:round_LED|,3
3,output_deactivated,492.733,reward_phase,reward_phase,,,ID:round_LED|,3
4,new_round,537.736,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,output_activated,537.737,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_start_round_start,537.771,lever_2_out,lever_2_out,,,ID:speaker|,4
4,output_deactivated,538.239,lever_2_out,lever_2_out,,,ID:round_LED|,4
4,tone_stop_round_start,538.776,lever_2_out,lever_2_out,,,ID:speaker|,4
4,lever_extended_lever_2,539.614,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,tone_start_door_1_open,597.786,lever_2_out,lever_2_out,,,ID:speaker|,4
4,lever_retracted_lever_2,598.19,lever_2_out,lever_2_out,,,ID:lever_2|,4
4,open_start_door_1,598.748,reward_phase,reward_phase,,,ID:door_1|,4
4,tone_stop_door_1_open,598.79,reward_phase,reward_phase,,,ID:speaker|,4
4,open_finished_door_1,600.353,reward_phase,reward_phase,,,ID:door_1|,4
4,close_start_door_1,658.848,reward_phase,reward_phase,,,ID:door_1|,4
4,close_finished_door_1,660.653,reward_phase,reward_phase,,,ID:door_1|,4
4,output_activated,660.657,reward_phase,reward_phase,,,ID:round_LED|,4
4,output_deactivated,664.215,reward_phase,reward_phase,,,ID:round_LED|,4
5,new_round,709.221,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,output_activated,709.222,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_start_round_start,709.265,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_deactivated,709.724,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_stop_round_start,710.269,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_extended_lever_1,711.127,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,tone_start_door_2_open,769.226,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_retracted_lever_1,769.665,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,open_start_door_2,770.23,reward_phase,reward_phase,,,ID:door_2|,5
5,tone_stop_door_2_open,770.231,reward_phase,reward_phase,,,ID:speaker|,5
5,open_finished_door_2,771.835,reward_phase,reward_phase,,,ID:door_2|,5
5,door_2_open_|_beam_broken_door2_ir,787.119,reward_phase,reward_phase,16.892,,beam_ID:door2_ir|,5
5,beam_broken_door2_ir,787.12,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,794.425,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,795.338,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,795.374,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,795.395,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,795.459,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,819.478,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,820.434,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,820.439,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,820.449,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,820.511,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,820.668,reward_phase,reward_phase,,,ID:door2_ir|,5
5,close_start_door_2,830.247,reward_phase,reward_phase,,,ID:door_2|,5
5,close_finished_door_2,831.802,reward_phase,reward_phase,,,ID:door_2|,5
5,output_activated,831.809,reward_phase,reward_phase,,,ID:round_LED|,5
5,output_deactivated,843.535,reward_phase,reward_phase,,,ID:round_LED|,5
6,new_round,888.546,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,output_activated,888.548,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_start_round_start,888.57,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,889.051,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_stop_round_start,889.575,lever_1_out,lever_1_out,,,ID:speaker|,6
6,lever_extended_lever_1,890.434,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,lever_pressed_lever_1,900.389,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:1|,6
6,lever_extended_lever_1_|_lever_pressed_lever_1,900.389,lever_1_out,lever_1_out,10.334,,n_presses:1|,6
6,presses_reached_lever_1,900.389,lever_1_out,lever_1_out,10.334,,n_presses:1|,6
6,lever_press,900.39,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,output_activated,900.392,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,tone_start_door_2_open,900.443,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,900.743,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,lever_retracted_lever_1,900.895,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,open_start_door_2,901.403,reward_phase,reward_phase,,,ID:door_2|,6
6,tone_stop_door_2_open,901.449,reward_phase,reward_phase,,,ID:speaker|,6
6,open_finished_door_2,903.008,reward_phase,reward_phase,,,ID:door_2|,6
6,door_2_open_|_beam_broken_door2_ir,916.717,reward_phase,reward_phase,15.316,,beam_ID:door2_ir|,6
6,beam_broken_door2_ir,916.717,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,917.812,reward_phase,reward_phase,,,ID:door2_ir|,6
6,close_start_door_2,961.484,reward_phase,reward_phase,,,ID:door_2|,6
6,close_finished_door_2,963.041,reward_phase,reward_phase,,,ID:door_2|,6
6,output_activated,963.044,reward_phase,reward_phase,,,ID:round_LED|,6
6,output_deactivated,977.071,reward_phase,reward_phase,,,ID:round_LED|,6
7,new_round,1022.076,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,output_activated,1022.077,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_start_round_start,1022.095,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,1022.579,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_stop_round_start,1023.1,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_extended_lever_1,1023.955,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,tone_start_door_2_open,1082.093,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_retracted_lever_1,1082.529,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,open_start_door_2,1083.086,reward_phase,reward_phase,,,ID:door_2|,7
7,tone_stop_door_2_open,1083.097,reward_phase,reward_phase,,,ID:speaker|,7
7,open_finished_door_2,1084.69,reward_phase,reward_phase,,,ID:door_2|,7
7,door_2_open_|_beam_broken_door2_ir,1105.18,reward_phase,reward_phase,22.096,,beam_ID:door2_ir|,7
7,beam_broken_door2_ir,1105.181,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1108.343,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1125.971,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1127.066,reward_phase,reward_phase,,,ID:door2_ir|,7
7,close_start_door_2,1143.186,reward_phase,reward_phase,,,ID:door_2|,7
7,close_finished_door_2,1144.793,reward_phase,reward_phase,,,ID:door_2|,7
7,output_activated,1144.799,reward_phase,reward_phase,,,ID:round_LED|,7
7,output_deactivated,1146.053,reward_phase,reward_phase,,,ID:round_LED|,7
8,new_round,1191.062,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,output_activated,1191.064,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_start_round_start,1191.098,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,1191.566,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_stop_round_start,1192.103,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_extended_lever_1,1192.963,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,tone_start_door_2_open,1251.115,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_retracted_lever_1,1251.516,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,open_start_door_2,1252.072,reward_phase,reward_phase,,,ID:door_2|,8
8,tone_stop_door_2_open,1252.121,reward_phase,reward_phase,,,ID:speaker|,8
8,open_finished_door_2,1253.677,reward_phase,reward_phase,,,ID:door_2|,8
8,door_2_open_|_beam_broken_door2_ir,1254.724,reward_phase,reward_phase,2.654,,beam_ID:door2_ir|,8
8,beam_broken_door2_ir,1254.724,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1256.459,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1257.824,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1258.36,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1258.531,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1265.069,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1283.137,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1283.216,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1283.248,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1284.664,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1290.402,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1295.108,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1295.119,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1295.58,reward_phase,reward_phase,,,ID:door2_ir|,8
8,close_start_door_2,1312.133,reward_phase,reward_phase,,,ID:door_2|,8
8,close_finished_door_2,1313.74,reward_phase,reward_phase,,,ID:door_2|,8
8,output_activated,1313.744,reward_phase,reward_phase,,,ID:round_LED|,8
8,output_deactivated,1323.966,reward_phase,reward_phase,,,ID:round_LED|,8
9,new_round,1368.973,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,output_activated,1368.975,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_start_round_start,1369.001,lever_2_out,lever_2_out,,,ID:speaker|,9
9,output_deactivated,1369.477,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_stop_round_start,1370.007,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_extended_lever_2,1370.853,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,tone_start_door_1_open,1429.003,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_retracted_lever_2,1429.431,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,open_start_door_1,1429.987,reward_phase,reward_phase,,,ID:door_1|,9
9,tone_stop_door_1_open,1430.008,reward_phase,reward_phase,,,ID:speaker|,9
9,open_finished_door_1,1431.592,reward_phase,reward_phase,,,ID:door_1|,9
9,door_1_open_|_beam_broken_door1_ir,1435.332,reward_phase,reward_phase,5.347,,beam_ID:door1_ir|,9
9,beam_broken_door1_ir,1435.332,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1435.919,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1435.971,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1440.378,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1448.244,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1448.412,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1449.186,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1450.298,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1453.68,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1454.192,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1480.053,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1482.987,reward_phase,reward_phase,,,ID:door1_ir|,9
9,close_start_door_1,1489.997,reward_phase,reward_phase,,,ID:door_1|,9
9,close_finished_door_1,1491.804,reward_phase,reward_phase,,,ID:door_1|,9
9,output_activated,1491.808,reward_phase,reward_phase,,,ID:round_LED|,9
9,output_deactivated,1524.874,reward_phase,reward_phase,,,ID:round_LED|,9
10,new_round,1569.884,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,output_activated,1569.885,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_start_round_start,1569.892,lever_2_out,lever_2_out,,,ID:speaker|,10
10,output_deactivated,1570.388,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_stop_round_start,1570.897,lever_2_out,lever_2_out,,,ID:speaker|,10
10,lever_extended_lever_2,1571.763,lever_2_out,lever_2_out,,,ID:lever_2|,10
10,tone_start_door_1_open,1629.905,lever_2_out,lever_2_out,,,ID:speaker|,10
10,lever_retracted_lever_2,1630.337,lever_2_out,lever_2_out,,,ID:lever_2|,10
10,open_start_door_1,1630.895,reward_phase,reward_phase,,,ID:door_1|,10
10,tone_stop_door_1_open,1630.909,reward_phase,reward_phase,,,ID:speaker|,10
10,open_finished_door_1,1632.5,reward_phase,reward_phase,,,ID:door_1|,10
10,door_1_open_|_beam_broken_door1_ir,1635.146,reward_phase,reward_phase,4.254,,beam_ID:door1_ir|,10
10,beam_broken_door1_ir,1635.147,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1640.149,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_broken_door1_ir,1665.431,reward_phase,reward_phase,,,ID:door1_ir|,10
10,beam_unbroken_door1_ir,1667.515,reward_phase,reward_phase,,,ID:door1_ir|,10
10,close_start_door_1,1690.978,reward_phase,reward_phase,,,ID:door_1|,10
10,close_finished_door_1,1693.086,reward_phase,reward_phase,,,ID:door_1|,10
10,output_activated,1693.093,reward_phase,reward_phase,,,ID:round_LED|,10
10,output_deactivated,1711.58,reward_phase,reward_phase,,,ID:round_LED|,10
11,new_round,1756.587,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,output_activated,1756.59,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,tone_start_round_start,1756.618,lever_2_out,lever_2_out,,,ID:speaker|,11
11,output_deactivated,1757.091,lever_2_out,lever_2_out,,,ID:round_LED|,11
11,tone_stop_round_start,1757.624,lever_2_out,lever_2_out,,,ID:speaker|,11
11,lever_extended_lever_2,1758.469,lever_2_out,lever_2_out,,,ID:lever_2|,11
11,lever_pressed_lever_2,1792.792,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:1|,11
11,lever_extended_lever_2_|_lever_pressed_lever_2,1792.792,lever_2_out,lever_2_out,34.696,,n_presses:1|,11
11,presses_reached_lever_2,1792.792,lever_2_out,lever_2_out,34.696,,n_presses:1|,11
11,lever_press,1792.794,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,output_activated,1792.795,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,tone_start_door_1_open,1792.806,lever_2_out,lever_2_out,,,ID:speaker|,11
11,output_deactivated,1793.146,lever_2_out,lever_2_out,,,ID:event_LED|,11
11,lever_retracted_lever_2,1793.387,lever_2_out,lever_2_out,,,ID:lever_2|,11
11,open_start_door_1,1793.803,reward_phase,reward_phase,,,ID:door_1|,11
11,tone_stop_door_1_open,1793.81,reward_phase,reward_phase,,,ID:speaker|,11
11,open_finished_door_1,1795.407,reward_phase,reward_phase,,,ID:door_1|,11
11,door_1_open_|_beam_broken_door1_ir,1799.442,reward_phase,reward_phase,5.642,,beam_ID:door1_ir|,11
11,beam_broken_door1_ir,1799.443,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1799.577,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_broken_door1_ir,1799.608,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1799.643,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_broken_door1_ir,1802.36,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1802.392,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_broken_door1_ir,1804.668,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1806.277,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_broken_door1_ir,1834.344,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1836.384,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_broken_door1_ir,1839.853,reward_phase,reward_phase,,,ID:door1_ir|,11
11,beam_unbroken_door1_ir,1840.707,reward_phase,reward_phase,,,ID:door1_ir|,11
11,close_start_door_1,1853.859,reward_phase,reward_phase,,,ID:door_1|,11
11,close_finished_door_1,1855.866,reward_phase,reward_phase,,,ID:door_1|,11
11,output_activated,1855.87,reward_phase,reward_phase,,,ID:round_LED|,11
11,output_deactivated,1868.247,reward_phase,reward_phase,,,ID:round_LED|,11
12,new_round,1913.254,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,tone_start_round_start,1913.255,lever_2_out,lever_2_out,,,ID:speaker|,12
12,output_activated,1913.256,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,output_deactivated,1913.758,lever_2_out,lever_2_out,,,ID:round_LED|,12
12,tone_stop_round_start,1914.26,lever_2_out,lever_2_out,,,ID:speaker|,12
12,lever_extended_lever_2,1915.134,lever_2_out,lever_2_out,,,ID:lever_2|,12
12,lever_pressed_lever_2,1929.414,lever_2_out,lever_2_out,,,ID:lever_2|total_presses:2|,12
12,lever_extended_lever_2_|_lever_pressed_lever_2,1929.415,lever_2_out,lever_2_out,14.652,,n_presses:1|,12
12,presses_reached_lever_2,1929.415,lever_2_out,lever_2_out,14.652,,n_presses:1|,12
12,lever_press,1929.417,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,output_activated,1929.418,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,tone_start_door_1_open,1929.43,lever_2_out,lever_2_out,,,ID:speaker|,12
12,output_deactivated,1929.77,lever_2_out,lever_2_out,,,ID:event_LED|,12
12,open_start_door_1,1930.426,reward_phase,reward_phase,,,ID:door_1|,12
12,tone_stop_door_1_open,1930.436,reward_phase,reward_phase,,,ID:speaker|,12
12,open_finished_door_1,1932.031,reward_phase,reward_phase,,,ID:door_1|,12
12,lever_retracted_lever_2,1933.681,lever_2_out,reward_phase,,,ID:lever_2|,12
12,door_1_open_|_beam_broken_door1_ir,1935.695,reward_phase,reward_phase,5.271,,beam_ID:door1_ir|,12
12,beam_broken_door1_ir,1935.695,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1936.278,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1938.016,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1941.645,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1945.046,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1945.146,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1945.517,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1946.141,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_broken_door1_ir,1946.151,reward_phase,reward_phase,,,ID:door1_ir|,12
12,beam_unbroken_door1_ir,1946.391,reward_phase,reward_phase,,,ID:door1_ir|,12
12,close_start_door_1,1990.441,reward_phase,reward_phase,,,ID:door_1|,12
12,close_finished_door_1,1992.448,reward_phase,reward_phase,,,ID:door_1|,12
12,output_activated,1992.455,reward_phase,reward_phase,,,ID:round_LED|,12
12,output_deactivated,2008.539,reward_phase,reward_phase,,,ID:round_LED|,12
13,new_round,2053.545,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,output_activated,2053.547,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,tone_start_round_start,2053.558,lever_1_out,lever_1_out,,,ID:speaker|,13
13,output_deactivated,2054.048,lever_1_out,lever_1_out,,,ID:round_LED|,13
13,tone_stop_round_start,2054.564,lever_1_out,lever_1_out,,,ID:speaker|,13
13,lever_extended_lever_1,2055.43,lever_1_out,lever_1_out,,,ID:lever_1|,13
13,tone_start_door_2_open,2113.588,lever_1_out,lever_1_out,,,ID:speaker|,13
13,lever_retracted_lever_1,2114.003,lever_1_out,lever_1_out,,,ID:lever_1|,13
13,open_start_door_2,2114.556,reward_phase,reward_phase,,,ID:door_2|,13
13,tone_stop_door_2_open,2114.592,reward_phase,reward_phase,,,ID:speaker|,13
13,open_finished_door_2,2116.161,reward_phase,reward_phase,,,ID:door_2|,13
13,door_2_open_|_beam_broken_door2_ir,2116.207,reward_phase,reward_phase,1.653,,beam_ID:door2_ir|,13
13,beam_broken_door2_ir,2116.207,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,2119.236,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,2123.197,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,2123.36,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_broken_door2_ir,2123.575,reward_phase,reward_phase,,,ID:door2_ir|,13
13,beam_unbroken_door2_ir,2126.627,reward_phase,reward_phase,,,ID:door2_ir|,13
13,close_start_door_2,2174.596,reward_phase,reward_phase,,,ID:door_2|,13
13,close_finished_door_2,2176.202,reward_phase,reward_phase,,,ID:door_2|,13
13,output_activated,2176.205,reward_phase,reward_phase,,,ID:round_LED|,13
13,output_deactivated,2195.193,reward_phase,reward_phase,,,ID:round_LED|,13
14,new_round,2240.2,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,output_activated,2240.202,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,tone_start_round_start,2240.246,lever_1_out,lever_1_out,,,ID:speaker|,14
14,output_deactivated,2240.704,lever_1_out,lever_1_out,,,ID:round_LED|,14
14,tone_stop_round_start,2241.252,lever_1_out,lever_1_out,,,ID:speaker|,14
14,lever_extended_lever_1,2242.102,lever_1_out,lever_1_out,,,ID:lever_1|,14
14,tone_start_door_2_open,2300.229,lever_1_out,lever_1_out,,,ID:speaker|,14
14,lever_retracted_lever_1,2300.648,lever_1_out,lever_1_out,,,ID:lever_1|,14
14,open_start_door_2,2301.211,reward_phase,reward_phase,,,ID:door_2|,14
14,tone_stop_door_2_open,2301.232,reward_phase,reward_phase,,,ID:speaker|,14
14,open_finished_door_2,2302.816,reward_phase,reward_phase,,,ID:door_2|,14
14,door_2_open_|_beam_broken_door2_ir,2310.853,reward_phase,reward_phase,9.646,,beam_ID:door2_ir|,14
14,beam_broken_door2_ir,2310.854,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,2318.068,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,2318.114,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_unbroken_door2_ir,2318.123,reward_phase,reward_phase,,,ID:door2_ir|,14
14,beam_broken_door2_ir,2318.159,reward_phase,reward_phase,,,ID:door2_ir|,14
