FR|1,day|2,delay|0,experiment|door_train,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5120,vole_2|5050
4,open_start_door_1,572.63,reward_phase,reward_phase,,,ID:door_1|,4
4,tone_stop_door_1_open,572.655,reward_phase,reward_phase,,,ID:speaker|,4
4,door_1_open_|_beam_broken_door1_ir,573.816,reward_phase,reward_phase,1.189,,beam_ID:door1_ir|,4
4,beam_broken_door1_ir,573.816,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,573.929,reward_phase,reward_phase,,,ID:door1_ir|,4
4,open_finished_door_1,574.245,reward_phase,reward_phase,,,ID:door_1|,4
4,beam_broken_door1_ir,574.539,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,575.503,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,584.733,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,584.87,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,585.306,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,587.766,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,613.856,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,614.022,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,614.084,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,614.102,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_broken_door1_ir,614.367,reward_phase,reward_phase,,,ID:door1_ir|,4
4,beam_unbroken_door1_ir,615.791,reward_phase,reward_phase,,,ID:door1_ir|,4
4,close_start_door_1,632.717,reward_phase,reward_phase,,,ID:door_1|,4
4,close_finished_door_1,634.524,reward_phase,reward_phase,,,ID:door_1|,4
4,output_activated,634.527,reward_phase,reward_phase,,,ID:round_LED|,4
4,output_deactivated,645.601,reward_phase,reward_phase,,,ID:round_LED|,4
5,new_round,690.609,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,output_activated,690.611,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_start_round_start,690.65,lever_1_out,lever_1_out,,,ID:speaker|,5
5,output_deactivated,691.113,lever_1_out,lever_1_out,,,ID:round_LED|,5
5,tone_stop_round_start,691.655,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_extended_lever_1,692.519,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,tone_start_door_2_open,750.62,lever_1_out,lever_1_out,,,ID:speaker|,5
5,lever_retracted_lever_1,751.064,lever_1_out,lever_1_out,,,ID:lever_1|,5
5,open_start_door_2,751.622,reward_phase,reward_phase,,,ID:door_2|,5
5,tone_stop_door_2_open,751.624,reward_phase,reward_phase,,,ID:speaker|,5
5,open_finished_door_2,753.227,reward_phase,reward_phase,,,ID:door_2|,5
5,door_2_open_|_beam_broken_door2_ir,760.981,reward_phase,reward_phase,9.362,,beam_ID:door2_ir|,5
5,beam_broken_door2_ir,760.982,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,762.164,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,770.252,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,770.811,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,771.099,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,772.926,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,772.936,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,772.947,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,775.406,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,775.448,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,777.519,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,777.641,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,777.652,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,777.742,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,783.696,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,784.994,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,796.864,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,797.35,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_broken_door2_ir,807.284,reward_phase,reward_phase,,,ID:door2_ir|,5
5,beam_unbroken_door2_ir,807.682,reward_phase,reward_phase,,,ID:door2_ir|,5
5,close_start_door_2,811.624,reward_phase,reward_phase,,,ID:door_2|,5
5,close_finished_door_2,813.23,reward_phase,reward_phase,,,ID:door_2|,5
5,output_activated,813.234,reward_phase,reward_phase,,,ID:round_LED|,5
5,output_deactivated,823.008,reward_phase,reward_phase,,,ID:round_LED|,5
6,new_round,868.016,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,output_activated,868.018,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_start_round_start,868.04,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,868.52,lever_1_out,lever_1_out,,,ID:round_LED|,6
6,tone_stop_round_start,869.045,lever_1_out,lever_1_out,,,ID:speaker|,6
6,lever_extended_lever_1,869.895,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,lever_pressed_lever_1,923.338,lever_1_out,lever_1_out,,,ID:lever_1|total_presses:1|,6
6,lever_extended_lever_1_|_lever_pressed_lever_1,923.339,lever_1_out,lever_1_out,53.814,,n_presses:1|,6
6,presses_reached_lever_1,923.339,lever_1_out,lever_1_out,53.814,,n_presses:1|,6
6,lever_press,923.342,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,output_activated,923.344,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,tone_start_door_2_open,923.356,lever_1_out,lever_1_out,,,ID:speaker|,6
6,output_deactivated,923.696,lever_1_out,lever_1_out,,,ID:event_LED|,6
6,lever_retracted_lever_1,923.848,lever_1_out,lever_1_out,,,ID:lever_1|,6
6,open_start_door_2,924.351,reward_phase,reward_phase,,,ID:door_2|,6
6,tone_stop_door_2_open,924.361,reward_phase,reward_phase,,,ID:speaker|,6
6,open_finished_door_2,925.956,reward_phase,reward_phase,,,ID:door_2|,6
6,door_2_open_|_beam_broken_door2_ir,929.921,reward_phase,reward_phase,5.571,,beam_ID:door2_ir|,6
6,beam_broken_door2_ir,929.921,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,933.391,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,937.657,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,938.487,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,942.877,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,943.208,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,958.707,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,958.749,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,967.312,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,967.582,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,967.757,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,968.171,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_broken_door2_ir,972.424,reward_phase,reward_phase,,,ID:door2_ir|,6
6,beam_unbroken_door2_ir,972.785,reward_phase,reward_phase,,,ID:door2_ir|,6
6,close_start_door_2,984.406,reward_phase,reward_phase,,,ID:door_2|,6
6,close_finished_door_2,985.962,reward_phase,reward_phase,,,ID:door_2|,6
6,output_activated,985.966,reward_phase,reward_phase,,,ID:round_LED|,6
6,output_deactivated,994.434,reward_phase,reward_phase,,,ID:round_LED|,6
7,new_round,1039.443,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,output_activated,1039.445,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_start_round_start,1039.495,lever_1_out,lever_1_out,,,ID:speaker|,7
7,output_deactivated,1039.947,lever_1_out,lever_1_out,,,ID:round_LED|,7
7,tone_stop_round_start,1040.5,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_extended_lever_1,1041.349,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,tone_start_door_2_open,1099.466,lever_1_out,lever_1_out,,,ID:speaker|,7
7,lever_retracted_lever_1,1099.898,lever_1_out,lever_1_out,,,ID:lever_1|,7
7,open_start_door_2,1100.454,reward_phase,reward_phase,,,ID:door_2|,7
7,tone_stop_door_2_open,1100.47,reward_phase,reward_phase,,,ID:speaker|,7
7,open_finished_door_2,1102.059,reward_phase,reward_phase,,,ID:door_2|,7
7,door_2_open_|_beam_broken_door2_ir,1106.687,reward_phase,reward_phase,6.235,,beam_ID:door2_ir|,7
7,beam_broken_door2_ir,1106.688,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1108.823,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1112.269,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1112.727,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1129.505,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1131.672,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1135.107,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1135.692,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1135.774,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1135.782,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1136.157,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1136.165,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1136.17,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1136.51,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1159.658,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1159.778,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_broken_door2_ir,1159.798,reward_phase,reward_phase,,,ID:door2_ir|,7
7,beam_unbroken_door2_ir,1159.898,reward_phase,reward_phase,,,ID:door2_ir|,7
7,close_start_door_2,1160.488,reward_phase,reward_phase,,,ID:door_2|,7
7,close_finished_door_2,1162.094,reward_phase,reward_phase,,,ID:door_2|,7
7,output_activated,1162.096,reward_phase,reward_phase,,,ID:round_LED|,7
7,output_deactivated,1163.1,reward_phase,reward_phase,,,ID:round_LED|,7
8,new_round,1208.113,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,output_activated,1208.114,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_start_round_start,1208.134,lever_1_out,lever_1_out,,,ID:speaker|,8
8,output_deactivated,1208.616,lever_1_out,lever_1_out,,,ID:round_LED|,8
8,tone_stop_round_start,1209.139,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_extended_lever_1,1210.017,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,tone_start_door_2_open,1268.159,lever_1_out,lever_1_out,,,ID:speaker|,8
8,lever_retracted_lever_1,1268.567,lever_1_out,lever_1_out,,,ID:lever_1|,8
8,open_start_door_2,1269.123,reward_phase,reward_phase,,,ID:door_2|,8
8,tone_stop_door_2_open,1269.164,reward_phase,reward_phase,,,ID:speaker|,8
8,open_finished_door_2,1270.728,reward_phase,reward_phase,,,ID:door_2|,8
8,door_2_open_|_beam_broken_door2_ir,1275.925,reward_phase,reward_phase,6.805,,beam_ID:door2_ir|,8
8,beam_broken_door2_ir,1275.926,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1278.434,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1286.552,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1286.892,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1290.808,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1291.053,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_broken_door2_ir,1311.082,reward_phase,reward_phase,,,ID:door2_ir|,8
8,beam_unbroken_door2_ir,1313.671,reward_phase,reward_phase,,,ID:door2_ir|,8
8,close_start_door_2,1329.174,reward_phase,reward_phase,,,ID:door_2|,8
8,close_finished_door_2,1330.78,reward_phase,reward_phase,,,ID:door_2|,8
8,output_activated,1330.783,reward_phase,reward_phase,,,ID:round_LED|,8
8,output_deactivated,1331.937,reward_phase,reward_phase,,,ID:round_LED|,8
9,new_round,1376.946,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,output_activated,1376.947,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_start_round_start,1376.956,lever_2_out,lever_2_out,,,ID:speaker|,9
9,output_deactivated,1377.449,lever_2_out,lever_2_out,,,ID:round_LED|,9
9,tone_stop_round_start,1377.961,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_extended_lever_2,1378.853,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,tone_start_door_1_open,1436.968,lever_2_out,lever_2_out,,,ID:speaker|,9
9,lever_retracted_lever_2,1437.4,lever_2_out,lever_2_out,,,ID:lever_2|,9
9,open_start_door_1,1437.96,reward_phase,reward_phase,,,ID:door_1|,9
9,tone_stop_door_1_open,1437.973,reward_phase,reward_phase,,,ID:speaker|,9
9,open_finished_door_1,1439.567,reward_phase,reward_phase,,,ID:door_1|,9
9,door_1_open_|_beam_broken_door1_ir,1441.882,reward_phase,reward_phase,3.925,,beam_ID:door1_ir|,9
9,beam_broken_door1_ir,1441.882,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1442.257,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1453.903,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1454.721,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1456.888,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1457.202,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1461.963,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1461.969,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1461.985,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1461.993,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1463.647,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1465.854,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_broken_door1_ir,1466.876,reward_phase,reward_phase,,,ID:door1_ir|,9
9,beam_unbroken_door1_ir,1467.536,reward_phase,reward_phase,,,ID:door1_ir|,9
9,close_start_door_1,1498.029,reward_phase,reward_phase,,,ID:door_1|,9
9,close_finished_door_1,1499.986,reward_phase,reward_phase,,,ID:door_1|,9
9,output_activated,1499.99,reward_phase,reward_phase,,,ID:round_LED|,9
9,output_deactivated,1512.265,reward_phase,reward_phase,,,ID:round_LED|,9
10,new_round,1557.275,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,output_activated,1557.277,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_start_round_start,1557.281,lever_2_out,lever_2_out,,,ID:speaker|,10
10,output_deactivated,1557.779,lever_2_out,lever_2_out,,,ID:round_LED|,10
10,tone_stop_round_start,1558.285,lever_2_out,lever_2_out,,,ID:speaker|,10
10,lever_extended_lever_2,1559.153,lever_2_out,lever_2_out,,,ID:lever_2|,10
10,tone_start_door_1_open,1617.289,lever_2_out,lever_2_out,,,ID:speaker|,10
10,lever_retracted_lever_2,1617.73,lever_2_out,lever_2_out,,,ID:lever_2|,10
10,open_start_door_1,1618.285,reward_phase,reward_phase,,,ID:door_1|,10
10,tone_stop_door_1_open,1618.293,reward_phase,reward_phase,,,ID:speaker|,10
10,open_finished_door_1,1619.891,reward_phase,reward_phase,,,ID:door_1|,10
