,vole1,vole2,day,experiment,metric,value,file
3,5116,0,1,magazine,tone_start_round_start_count,20,5116_0_11_28_2022___17_37__magazine_day_1.csv
4,5116,0,1,magazine,lever_extended_food_count,20,5116_0_11_28_2022___17_37__magazine_day_1.csv
5,5116,0,1,magazine,output_deactivated_count,25,5116_0_11_28_2022___17_37__magazine_day_1.csv
6,5116,0,1,magazine,tone_stop_round_start_count,20,5116_0_11_28_2022___17_37__magazine_day_1.csv
7,5116,0,1,magazine,tone_start_pellet_tone_count,20,5116_0_11_28_2022___17_37__magazine_day_1.csv
8,5116,0,1,magazine,tone_stop_pellet_tone_count,20,5116_0_11_28_2022___17_37__magazine_day_1.csv
9,5116,0,1,magazine,lever_retracted_food_count,20,5116_0_11_28_2022___17_37__magazine_day_1.csv
10,5116,0,1,magazine,pellet_dispense_failure_dispenser_count,4,5116_0_11_28_2022___17_37__magazine_day_1.csv
11,5116,0,1,magazine,pellet_dispense_dispenser_count,4,5116_0_11_28_2022___17_37__magazine_day_1.csv
12,5116,0,1,magazine,pellet_not_retrieved_dispenser_count,12,5116_0_11_28_2022___17_37__magazine_day_1.csv
13,5116,0,1,magazine,pellet_skipped_dispenser_count,12,5116_0_11_28_2022___17_37__magazine_day_1.csv
14,5116,0,1,magazine,pellet_retrieved_count,8,5116_0_11_28_2022___17_37__magazine_day_1.csv
15,5116,0,1,magazine,pellet_retrieved_latency_mean,136.814,5116_0_11_28_2022___17_37__magazine_day_1.csv
16,5116,0,1,magazine,pellet_retrieved_latency_median,143.581,5116_0_11_28_2022___17_37__magazine_day_1.csv
0,5116,0,2,magazine,trigger_count,1,5116_0_11_29_2022___14_17__magazine_day_2.csv
1,5116,0,2,magazine,new_round_count,15,5116_0_11_29_2022___14_17__magazine_day_2.csv
2,5116,0,2,magazine,output_activated_count,25,5116_0_11_29_2022___14_17__magazine_day_2.csv
3,5116,0,2,magazine,tone_start_round_start_count,15,5116_0_11_29_2022___14_17__magazine_day_2.csv
4,5116,0,2,magazine,lever_extended_food_count,15,5116_0_11_29_2022___14_17__magazine_day_2.csv
5,5116,0,2,magazine,output_deactivated_count,26,5116_0_11_29_2022___14_17__magazine_day_2.csv
6,5116,0,2,magazine,tone_stop_round_start_count,15,5116_0_11_29_2022___14_17__magazine_day_2.csv
7,5116,0,2,magazine,tone_start_pellet_tone_count,15,5116_0_11_29_2022___14_17__magazine_day_2.csv
8,5116,0,2,magazine,tone_stop_pellet_tone_count,15,5116_0_11_29_2022___14_17__magazine_day_2.csv
9,5116,0,2,magazine,lever_retracted_food_count,15,5116_0_11_29_2022___14_17__magazine_day_2.csv
10,5116,0,2,magazine,pellet_dispense_dispenser_count,10,5116_0_11_29_2022___14_17__magazine_day_2.csv
11,5116,0,2,magazine,pellet_retrieved_count,20,5116_0_11_29_2022___14_17__magazine_day_2.csv
12,5116,0,2,magazine,pellet_dispense_failure_dispenser_count,5,5116_0_11_29_2022___14_17__magazine_day_2.csv
13,5116,0,2,magazine,pellet_retrieved_latency_mean,9.7322,5116_0_11_29_2022___14_17__magazine_day_2.csv
14,5116,0,2,magazine,pellet_retrieved_latency_median,3.2575,5116_0_11_29_2022___14_17__magazine_day_2.csv
0,5116,0,3,magazine,trigger_count,1,5116_0_11_30_2022___16_43__magazine_day_3.csv
1,5116,0,3,magazine,new_round_count,15,5116_0_11_30_2022___16_43__magazine_day_3.csv
2,5116,0,3,magazine,output_activated_count,29,5116_0_11_30_2022___16_43__magazine_day_3.csv
3,5116,0,3,magazine,tone_start_round_start_count,15,5116_0_11_30_2022___16_43__magazine_day_3.csv
4,5116,0,3,magazine,lever_extended_food_count,15,5116_0_11_30_2022___16_43__magazine_day_3.csv
5,5116,0,3,magazine,output_deactivated_count,30,5116_0_11_30_2022___16_43__magazine_day_3.csv
6,5116,0,3,magazine,tone_stop_round_start_count,15,5116_0_11_30_2022___16_43__magazine_day_3.csv
7,5116,0,3,magazine,tone_start_pellet_tone_count,15,5116_0_11_30_2022___16_43__magazine_day_3.csv
8,5116,0,3,magazine,tone_stop_pellet_tone_count,15,5116_0_11_30_2022___16_43__magazine_day_3.csv
9,5116,0,3,magazine,pellet_dispense_dispenser_count,15,5116_0_11_30_2022___16_43__magazine_day_3.csv
10,5116,0,3,magazine,lever_retracted_food_count,15,5116_0_11_30_2022___16_43__magazine_day_3.csv
11,5116,0,3,magazine,pellet_retrieved_count,28,5116_0_11_30_2022___16_43__magazine_day_3.csv
12,5116,0,3,magazine,pellet_retrieved_latency_mean,5.89329,5116_0_11_30_2022___16_43__magazine_day_3.csv
13,5116,0,3,magazine,pellet_retrieved_latency_median,4.536,5116_0_11_30_2022___16_43__magazine_day_3.csv
0,5116,0,1,autotrain,trigger_count,1,5116_0_12_1_2022___14_41__autotrain_day_1.csv
1,5116,0,1,autotrain,new_round_count,3,5116_0_12_1_2022___14_41__autotrain_day_1.csv
2,5116,0,1,autotrain,output_activated_count,5,5116_0_12_1_2022___14_41__autotrain_day_1.csv
3,5116,0,1,autotrain,tone_start_round_start_count,3,5116_0_12_1_2022___14_41__autotrain_day_1.csv
4,5116,0,1,autotrain,output_deactivated_count,5,5116_0_12_1_2022___14_41__autotrain_day_1.csv
5,5116,0,1,autotrain,tone_stop_round_start_count,3,5116_0_12_1_2022___14_41__autotrain_day_1.csv
6,5116,0,1,autotrain,lever_extended_food_count,3,5116_0_12_1_2022___14_41__autotrain_day_1.csv
7,5116,0,1,autotrain,tone_start_pellet_tone_count,2,5116_0_12_1_2022___14_41__autotrain_day_1.csv
8,5116,0,1,autotrain,lever_retracted_food_count,2,5116_0_12_1_2022___14_41__autotrain_day_1.csv
9,5116,0,1,autotrain,tone_stop_pellet_tone_count,2,5116_0_12_1_2022___14_41__autotrain_day_1.csv
10,5116,0,1,autotrain,pellet_dispense_dispenser_count,2,5116_0_12_1_2022___14_41__autotrain_day_1.csv
11,5116,0,1,autotrain,pellet_retrieved_count,4,5116_0_12_1_2022___14_41__autotrain_day_1.csv
12,5116,0,1,autotrain,pellet_retrieved_latency_mean,9.9475,5116_0_12_1_2022___14_41__autotrain_day_1.csv
13,5116,0,1,autotrain,pellet_retrieved_latency_median,9.9475,5116_0_12_1_2022___14_41__autotrain_day_1.csv
0,5116,0,1,autotrain,trigger_count,1,5116_0_12_1_2022___14_47__autotrain_day_1.csv
1,5116,0,1,autotrain,new_round_count,15,5116_0_12_1_2022___14_47__autotrain_day_1.csv
2,5116,0,1,autotrain,output_activated_count,30,5116_0_12_1_2022___14_47__autotrain_day_1.csv
3,5116,0,1,autotrain,tone_start_round_start_count,15,5116_0_12_1_2022___14_47__autotrain_day_1.csv
4,5116,0,1,autotrain,output_deactivated_count,31,5116_0_12_1_2022___14_47__autotrain_day_1.csv
5,5116,0,1,autotrain,tone_stop_round_start_count,15,5116_0_12_1_2022___14_47__autotrain_day_1.csv
6,5116,0,1,autotrain,lever_extended_food_count,15,5116_0_12_1_2022___14_47__autotrain_day_1.csv
7,5116,0,1,autotrain,tone_start_pellet_tone_count,15,5116_0_12_1_2022___14_47__autotrain_day_1.csv
8,5116,0,1,autotrain,lever_retracted_food_count,15,5116_0_12_1_2022___14_47__autotrain_day_1.csv
9,5116,0,1,autotrain,pellet_dispense_dispenser_count,15,5116_0_12_1_2022___14_47__autotrain_day_1.csv
10,5116,0,1,autotrain,tone_stop_pellet_tone_count,15,5116_0_12_1_2022___14_47__autotrain_day_1.csv
11,5116,0,1,autotrain,pellet_retrieved_count,30,5116_0_12_1_2022___14_47__autotrain_day_1.csv
12,5116,0,1,autotrain,pellet_retrieved_latency_mean,5.19887,5116_0_12_1_2022___14_47__autotrain_day_1.csv
13,5116,0,1,autotrain,pellet_retrieved_latency_median,1.804,5116_0_12_1_2022___14_47__autotrain_day_1.csv
0,5116,0,2,autotrain,trigger_count,1,5116_0_12_2_2022___12_47__autotrain_day_2.csv
1,5116,0,2,autotrain,new_round_count,15,5116_0_12_2_2022___12_47__autotrain_day_2.csv
2,5116,0,2,autotrain,output_activated_count,32,5116_0_12_2_2022___12_47__autotrain_day_2.csv
3,5116,0,2,autotrain,tone_start_round_start_count,15,5116_0_12_2_2022___12_47__autotrain_day_2.csv
4,5116,0,2,autotrain,output_deactivated_count,33,5116_0_12_2_2022___12_47__autotrain_day_2.csv
5,5116,0,2,autotrain,tone_stop_round_start_count,15,5116_0_12_2_2022___12_47__autotrain_day_2.csv
6,5116,0,2,autotrain,lever_extended_food_count,15,5116_0_12_2_2022___12_47__autotrain_day_2.csv
7,5116,0,2,autotrain,tone_start_pellet_tone_count,15,5116_0_12_2_2022___12_47__autotrain_day_2.csv
8,5116,0,2,autotrain,lever_retracted_food_count,15,5116_0_12_2_2022___12_47__autotrain_day_2.csv
9,5116,0,2,autotrain,pellet_dispense_dispenser_count,15,5116_0_12_2_2022___12_47__autotrain_day_2.csv
10,5116,0,2,autotrain,tone_stop_pellet_tone_count,15,5116_0_12_2_2022___12_47__autotrain_day_2.csv
11,5116,0,2,autotrain,pellet_retrieved_count,30,5116_0_12_2_2022___12_47__autotrain_day_2.csv
12,5116,0,2,autotrain,lever_pressed_food_count,2,5116_0_12_2_2022___12_47__autotrain_day_2.csv
13,5116,0,2,autotrain,lever_extended_food_|_lever_pressed_food_count,2,5116_0_12_2_2022___12_47__autotrain_day_2.csv
14,5116,0,2,autotrain,presses_reached_food_count,2,5116_0_12_2_2022___12_47__autotrain_day_2.csv
15,5116,0,2,autotrain,lever_press_food_count,2,5116_0_12_2_2022___12_47__autotrain_day_2.csv
16,5116,0,2,autotrain,pellet_retrieved_latency_mean,6.60593,5116_0_12_2_2022___12_47__autotrain_day_2.csv
17,5116,0,2,autotrain,pellet_retrieved_latency_median,2.757,5116_0_12_2_2022___12_47__autotrain_day_2.csv
18,5116,0,2,autotrain,lever_extended_food_|_lever_pressed_food_latency_mean,29.9275,5116_0_12_2_2022___12_47__autotrain_day_2.csv
19,5116,0,2,autotrain,lever_extended_food_|_lever_pressed_food_latency_median,29.9275,5116_0_12_2_2022___12_47__autotrain_day_2.csv
20,5116,0,2,autotrain,presses_reached_food_latency_mean,29.9275,5116_0_12_2_2022___12_47__autotrain_day_2.csv
21,5116,0,2,autotrain,presses_reached_food_latency_median,29.9275,5116_0_12_2_2022___12_47__autotrain_day_2.csv
0,5116,0,3,autotrain,trigger_count,1,5116_0_12_5_2022___12_49__autotrain_day_3.csv
1,5116,0,3,autotrain,new_round_count,15,5116_0_12_5_2022___12_49__autotrain_day_3.csv
2,5116,0,3,autotrain,output_activated_count,36,5116_0_12_5_2022___12_49__autotrain_day_3.csv
3,5116,0,3,autotrain,tone_start_round_start_count,15,5116_0_12_5_2022___12_49__autotrain_day_3.csv
4,5116,0,3,autotrain,output_deactivated_count,37,5116_0_12_5_2022___12_49__autotrain_day_3.csv
5,5116,0,3,autotrain,tone_stop_round_start_count,15,5116_0_12_5_2022___12_49__autotrain_day_3.csv
6,5116,0,3,autotrain,lever_extended_food_count,15,5116_0_12_5_2022___12_49__autotrain_day_3.csv
7,5116,0,3,autotrain,tone_start_pellet_tone_count,15,5116_0_12_5_2022___12_49__autotrain_day_3.csv
8,5116,0,3,autotrain,lever_retracted_food_count,15,5116_0_12_5_2022___12_49__autotrain_day_3.csv
9,5116,0,3,autotrain,tone_stop_pellet_tone_count,15,5116_0_12_5_2022___12_49__autotrain_day_3.csv
10,5116,0,3,autotrain,pellet_dispense_dispenser_count,14,5116_0_12_5_2022___12_49__autotrain_day_3.csv
11,5116,0,3,autotrain,pellet_retrieved_count,28,5116_0_12_5_2022___12_49__autotrain_day_3.csv
12,5116,0,3,autotrain,lever_pressed_food_count,7,5116_0_12_5_2022___12_49__autotrain_day_3.csv
13,5116,0,3,autotrain,lever_extended_food_|_lever_pressed_food_count,7,5116_0_12_5_2022___12_49__autotrain_day_3.csv
14,5116,0,3,autotrain,presses_reached_food_count,7,5116_0_12_5_2022___12_49__autotrain_day_3.csv
15,5116,0,3,autotrain,lever_press_food_count,7,5116_0_12_5_2022___12_49__autotrain_day_3.csv
16,5116,0,3,autotrain,pellet_dispense_failure_dispenser_count,1,5116_0_12_5_2022___12_49__autotrain_day_3.csv
17,5116,0,3,autotrain,pellet_retrieved_latency_mean,6.19007,5116_0_12_5_2022___12_49__autotrain_day_3.csv
18,5116,0,3,autotrain,pellet_retrieved_latency_median,2.005,5116_0_12_5_2022___12_49__autotrain_day_3.csv
19,5116,0,3,autotrain,lever_extended_food_|_lever_pressed_food_latency_mean,30.31314,5116_0_12_5_2022___12_49__autotrain_day_3.csv
20,5116,0,3,autotrain,lever_extended_food_|_lever_pressed_food_latency_median,30.468,5116_0_12_5_2022___12_49__autotrain_day_3.csv
21,5116,0,3,autotrain,presses_reached_food_latency_mean,30.31329,5116_0_12_5_2022___12_49__autotrain_day_3.csv
22,5116,0,3,autotrain,presses_reached_food_latency_median,30.468,5116_0_12_5_2022___12_49__autotrain_day_3.csv
0,5116,0,1,autotrain_contingent,trigger_count,1,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
1,5116,0,1,autotrain_contingent,new_round_count,15,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
2,5116,0,1,autotrain_contingent,output_activated_count,25,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
3,5116,0,1,autotrain_contingent,tone_start_round_start_count,15,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
4,5116,0,1,autotrain_contingent,output_deactivated_count,26,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
5,5116,0,1,autotrain_contingent,tone_stop_round_start_count,15,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
6,5116,0,1,autotrain_contingent,lever_extended_food_count,15,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
7,5116,0,1,autotrain_contingent,lever_press_food_count,5,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
8,5116,0,1,autotrain_contingent,lever_pressed_food_count,5,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
9,5116,0,1,autotrain_contingent,lever_extended_food_|_lever_pressed_food_count,5,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
10,5116,0,1,autotrain_contingent,presses_reached_food_count,5,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
11,5116,0,1,autotrain_contingent,tone_start_pellet_tone_count,5,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
12,5116,0,1,autotrain_contingent,lever_retracted_food_count,15,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
13,5116,0,1,autotrain_contingent,tone_stop_pellet_tone_count,5,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
14,5116,0,1,autotrain_contingent,pellet_dispense_dispenser_count,5,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
15,5116,0,1,autotrain_contingent,pellet_retrieved_count,10,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
16,5116,0,1,autotrain_contingent,lever_extended_food_|_lever_pressed_food_latency_mean,19.9142,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
17,5116,0,1,autotrain_contingent,lever_extended_food_|_lever_pressed_food_latency_median,18.523,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
18,5116,0,1,autotrain_contingent,presses_reached_food_latency_mean,19.9144,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
19,5116,0,1,autotrain_contingent,presses_reached_food_latency_median,18.523,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
20,5116,0,1,autotrain_contingent,pellet_retrieved_latency_mean,5.793,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
21,5116,0,1,autotrain_contingent,pellet_retrieved_latency_median,2.105,5116_0_12_6_2022___13_14__autotrain_contingent_day_1.csv
0,5116,0,2,autotrain_contingent,trigger_count,1,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
1,5116,0,2,autotrain_contingent,new_round_count,15,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
2,5116,0,2,autotrain_contingent,output_activated_count,33,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
3,5116,0,2,autotrain_contingent,tone_start_round_start_count,15,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
4,5116,0,2,autotrain_contingent,output_deactivated_count,34,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
5,5116,0,2,autotrain_contingent,tone_stop_round_start_count,15,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
6,5116,0,2,autotrain_contingent,lever_extended_food_count,15,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
7,5116,0,2,autotrain_contingent,lever_press_food_count,10,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
8,5116,0,2,autotrain_contingent,lever_pressed_food_count,10,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
9,5116,0,2,autotrain_contingent,lever_extended_food_|_lever_pressed_food_count,10,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
10,5116,0,2,autotrain_contingent,presses_reached_food_count,10,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
11,5116,0,2,autotrain_contingent,lever_retracted_food_count,15,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
12,5116,0,2,autotrain_contingent,tone_start_pellet_tone_count,9,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
13,5116,0,2,autotrain_contingent,tone_stop_pellet_tone_count,9,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
14,5116,0,2,autotrain_contingent,pellet_dispense_dispenser_count,8,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
15,5116,0,2,autotrain_contingent,pellet_retrieved_count,16,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
16,5116,0,2,autotrain_contingent,pellet_dispense_failure_dispenser_count,1,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
17,5116,0,2,autotrain_contingent,lever_extended_food_|_lever_pressed_food_latency_mean,23.2718,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
18,5116,0,2,autotrain_contingent,lever_extended_food_|_lever_pressed_food_latency_median,12.7035,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
19,5116,0,2,autotrain_contingent,presses_reached_food_latency_mean,23.2719,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
20,5116,0,2,autotrain_contingent,presses_reached_food_latency_median,12.7035,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
21,5116,0,2,autotrain_contingent,pellet_retrieved_latency_mean,2.95675,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
22,5116,0,2,autotrain_contingent,pellet_retrieved_latency_median,0.8775,5116_0_12_7_2022___14_49__autotrain_contingent_day_2.csv
0,5116,5047,1,door_train,trigger_count,1,5116_5047_12_8_2022___18_12__door_train_day_1.csv
1,5116,5047,1,door_train,close_start_door_1_count,9,5116_5047_12_8_2022___18_12__door_train_day_1.csv
2,5116,5047,1,door_train,close_finished_door_1_count,9,5116_5047_12_8_2022___18_12__door_train_day_1.csv
3,5116,5047,1,door_train,close_start_door_2_count,9,5116_5047_12_8_2022___18_12__door_train_day_1.csv
4,5116,5047,1,door_train,close_finished_door_2_count,9,5116_5047_12_8_2022___18_12__door_train_day_1.csv
5,5116,5047,1,door_train,lever_retracted_lever_1_count,9,5116_5047_12_8_2022___18_12__door_train_day_1.csv
6,5116,5047,1,door_train,lever_retracted_food_count,1,5116_5047_12_8_2022___18_12__door_train_day_1.csv
7,5116,5047,1,door_train,lever_retracted_lever_2_count,9,5116_5047_12_8_2022___18_12__door_train_day_1.csv
8,5116,5047,1,door_train,new_round_count,16,5116_5047_12_8_2022___18_12__door_train_day_1.csv
9,5116,5047,1,door_train,output_activated_count,37,5116_5047_12_8_2022___18_12__door_train_day_1.csv
10,5116,5047,1,door_train,tone_start_round_start_count,16,5116_5047_12_8_2022___18_12__door_train_day_1.csv
11,5116,5047,1,door_train,output_deactivated_count,38,5116_5047_12_8_2022___18_12__door_train_day_1.csv
12,5116,5047,1,door_train,tone_stop_round_start_count,16,5116_5047_12_8_2022___18_12__door_train_day_1.csv
13,5116,5047,1,door_train,lever_extended_lever_2_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
14,5116,5047,1,door_train,tone_start_door_1_open_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
15,5116,5047,1,door_train,open_start_door_1_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
16,5116,5047,1,door_train,tone_stop_door_1_open_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
17,5116,5047,1,door_train,open_finished_door_1_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
18,5116,5047,1,door_train,door_1_open_|_beam_broken_door1_ir_count,7,5116_5047_12_8_2022___18_12__door_train_day_1.csv
19,5116,5047,1,door_train,beam_broken_door1_ir_count,48,5116_5047_12_8_2022___18_12__door_train_day_1.csv
20,5116,5047,1,door_train,beam_unbroken_door1_ir_count,48,5116_5047_12_8_2022___18_12__door_train_day_1.csv
21,5116,5047,1,door_train,lever_pressed_lever_2_count,3,5116_5047_12_8_2022___18_12__door_train_day_1.csv
22,5116,5047,1,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_count,3,5116_5047_12_8_2022___18_12__door_train_day_1.csv
23,5116,5047,1,door_train,presses_reached_lever_2_count,3,5116_5047_12_8_2022___18_12__door_train_day_1.csv
24,5116,5047,1,door_train,lever_press_count,5,5116_5047_12_8_2022___18_12__door_train_day_1.csv
25,5116,5047,1,door_train,lever_extended_lever_1_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
26,5116,5047,1,door_train,lever_pressed_lever_1_count,2,5116_5047_12_8_2022___18_12__door_train_day_1.csv
27,5116,5047,1,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_count,2,5116_5047_12_8_2022___18_12__door_train_day_1.csv
28,5116,5047,1,door_train,presses_reached_lever_1_count,2,5116_5047_12_8_2022___18_12__door_train_day_1.csv
29,5116,5047,1,door_train,tone_start_door_2_open_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
30,5116,5047,1,door_train,open_start_door_2_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
31,5116,5047,1,door_train,tone_stop_door_2_open_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
32,5116,5047,1,door_train,open_finished_door_2_count,8,5116_5047_12_8_2022___18_12__door_train_day_1.csv
33,5116,5047,1,door_train,door_2_open_|_beam_broken_door2_ir_count,7,5116_5047_12_8_2022___18_12__door_train_day_1.csv
34,5116,5047,1,door_train,beam_broken_door2_ir_count,46,5116_5047_12_8_2022___18_12__door_train_day_1.csv
35,5116,5047,1,door_train,beam_unbroken_door2_ir_count,46,5116_5047_12_8_2022___18_12__door_train_day_1.csv
36,5116,5047,1,door_train,door_1_open_|_beam_broken_door1_ir_latency_mean,14.41986,5116_5047_12_8_2022___18_12__door_train_day_1.csv
37,5116,5047,1,door_train,door_1_open_|_beam_broken_door1_ir_latency_median,8.491,5116_5047_12_8_2022___18_12__door_train_day_1.csv
38,5116,5047,1,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_latency_mean,13.08533,5116_5047_12_8_2022___18_12__door_train_day_1.csv
39,5116,5047,1,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_latency_median,16.385,5116_5047_12_8_2022___18_12__door_train_day_1.csv
40,5116,5047,1,door_train,presses_reached_lever_2_latency_mean,13.08567,5116_5047_12_8_2022___18_12__door_train_day_1.csv
41,5116,5047,1,door_train,presses_reached_lever_2_latency_median,16.386,5116_5047_12_8_2022___18_12__door_train_day_1.csv
42,5116,5047,1,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_latency_mean,6.0295,5116_5047_12_8_2022___18_12__door_train_day_1.csv
43,5116,5047,1,door_train,lever_extended_lever_1_|_lever_pressed_lever_1_latency_median,6.0295,5116_5047_12_8_2022___18_12__door_train_day_1.csv
44,5116,5047,1,door_train,presses_reached_lever_1_latency_mean,6.03,5116_5047_12_8_2022___18_12__door_train_day_1.csv
45,5116,5047,1,door_train,presses_reached_lever_1_latency_median,6.03,5116_5047_12_8_2022___18_12__door_train_day_1.csv
46,5116,5047,1,door_train,door_2_open_|_beam_broken_door2_ir_latency_mean,23.46343,5116_5047_12_8_2022___18_12__door_train_day_1.csv
47,5116,5047,1,door_train,door_2_open_|_beam_broken_door2_ir_latency_median,18.293,5116_5047_12_8_2022___18_12__door_train_day_1.csv
0,5116,5047,2,door_train,trigger_count,1,5116_5047_12_9_2022___12_57__door_train_day_2.csv
1,5116,5047,2,door_train,close_start_door_1_count,9,5116_5047_12_9_2022___12_57__door_train_day_2.csv
2,5116,5047,2,door_train,close_finished_door_1_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
3,5116,5047,2,door_train,close_start_door_2_count,9,5116_5047_12_9_2022___12_57__door_train_day_2.csv
4,5116,5047,2,door_train,close_finished_door_2_count,9,5116_5047_12_9_2022___12_57__door_train_day_2.csv
5,5116,5047,2,door_train,lever_retracted_lever_2_count,9,5116_5047_12_9_2022___12_57__door_train_day_2.csv
6,5116,5047,2,door_train,lever_retracted_lever_1_count,9,5116_5047_12_9_2022___12_57__door_train_day_2.csv
7,5116,5047,2,door_train,lever_retracted_food_count,1,5116_5047_12_9_2022___12_57__door_train_day_2.csv
8,5116,5047,2,door_train,new_round_count,16,5116_5047_12_9_2022___12_57__door_train_day_2.csv
9,5116,5047,2,door_train,output_activated_count,41,5116_5047_12_9_2022___12_57__door_train_day_2.csv
10,5116,5047,2,door_train,tone_start_round_start_count,16,5116_5047_12_9_2022___12_57__door_train_day_2.csv
11,5116,5047,2,door_train,output_deactivated_count,42,5116_5047_12_9_2022___12_57__door_train_day_2.csv
12,5116,5047,2,door_train,tone_stop_round_start_count,16,5116_5047_12_9_2022___12_57__door_train_day_2.csv
13,5116,5047,2,door_train,lever_extended_lever_2_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
14,5116,5047,2,door_train,tone_start_door_1_open_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
15,5116,5047,2,door_train,open_start_door_1_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
16,5116,5047,2,door_train,tone_stop_door_1_open_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
17,5116,5047,2,door_train,open_finished_door_1_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
18,5116,5047,2,door_train,door_1_open_|_beam_broken_door1_ir_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
19,5116,5047,2,door_train,beam_broken_door1_ir_count,67,5116_5047_12_9_2022___12_57__door_train_day_2.csv
20,5116,5047,2,door_train,beam_unbroken_door1_ir_count,67,5116_5047_12_9_2022___12_57__door_train_day_2.csv
21,5116,5047,2,door_train,lever_pressed_lever_2_count,3,5116_5047_12_9_2022___12_57__door_train_day_2.csv
22,5116,5047,2,door_train,lever_extended_lever_2_|_lever_pressed_lever_2_count,3,5116_5047_12_9_2022___12_57__door_train_day_2.csv
23,5116,5047,2,door_train,presses_reached_lever_2_count,3,5116_5047_12_9_2022___12_57__door_train_day_2.csv
24,5116,5047,2,door_train,lever_press_count,9,5116_5047_12_9_2022___12_57__door_train_day_2.csv
25,5116,5047,2,door_train,lever_extended_lever_1_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
26,5116,5047,2,door_train,tone_start_door_2_open_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
27,5116,5047,2,door_train,open_start_door_2_count,8,5116_5047_12_9_2022___12_57__door_train_day_2.csv
