FR|1,day|2,experiment|autotrain,output_path|/home/pi/miniscope_operant_dec_2022/output/,title|nan,vole|5120,vole_2|0
round,event,time,phase initialized,phase submitted,latency,duration,modifiers,round timestamp initialized
0,trigger,0.003,NoPhase,NoPhase,,,ID:miniscope_trigger|,0
1,new_round,0.004,NoPhase,NoPhase,,,ID:round_LED|,1
1,output_activated,0.006,lever_out,lever_out,,,ID:round_LED|,1
1,tone_start_round_start,0.037,lever_out,lever_out,,,ID:speaker|,1
1,output_deactivated,0.508,lever_out,lever_out,,,ID:round_LED|,1
1,tone_stop_round_start,1.041,lever_out,lever_out,,,ID:speaker|,1
1,lever_extended_food,1.906,lever_out,lever_out,,,ID:food|,1
1,lever_press_food,8.526,lever_out,lever_out,,,ID:event_LED|,1
1,lever_pressed_food,8.528,lever_out,lever_out,,,ID:food|total_presses:1|,1
1,lever_extended_food_|_lever_pressed_food,8.528,lever_out,lever_out,7.014,,n_presses:1|,1
1,presses_reached_food,8.528,lever_out,lever_out,7.014,,n_presses:1|,1
1,output_activated,8.529,lever_out,lever_out,,,ID:event_LED|,1
1,tone_start_pellet_tone,8.57,ITI,ITI,,,ID:speaker|,1
1,output_deactivated,8.88,ITI,ITI,,,ID:event_LED|,1
1,lever_retracted_food,9.036,lever_out,ITI,,,ID:food|,1
1,tone_stop_pellet_tone,9.575,ITI,ITI,,,ID:speaker|,1
1,pellet_dispense_dispenser,9.79,ITI,ITI,,,ID:dispenser|,1
1,pellet_retrieved,14.902,ITI,ITI,5.111,,,1
1,pellet_retrieved,14.902,ITI,ITI,,,ID:event_LED|,1
1,output_activated,14.903,ITI,ITI,,,ID:event_LED|,1
1,output_deactivated,15.605,ITI,ITI,,,ID:event_LED|,1
2,new_round,38.539,lever_out,lever_out,,,ID:round_LED|,2
2,tone_start_round_start,38.54,lever_out,lever_out,,,ID:speaker|,2
2,output_activated,38.54,lever_out,lever_out,,,ID:round_LED|,2
2,output_deactivated,39.042,lever_out,lever_out,,,ID:round_LED|,2
2,tone_stop_round_start,39.545,lever_out,lever_out,,,ID:speaker|,2
2,lever_extended_food,40.427,lever_out,lever_out,,,ID:food|,2
2,tone_start_pellet_tone,98.546,ITI,ITI,,,ID:speaker|,2
2,lever_retracted_food,99.024,ITI,ITI,,,ID:food|,2
2,pellet_dispense_dispenser,99.332,ITI,ITI,,,ID:dispenser|,2
2,tone_stop_pellet_tone,99.581,ITI,ITI,,,ID:speaker|,2
2,pellet_retrieved,112.813,ITI,ITI,13.48,,,2
2,pellet_retrieved,112.814,ITI,ITI,,,ID:event_LED|,2
2,output_activated,112.815,ITI,ITI,,,ID:event_LED|,2
2,output_deactivated,113.517,ITI,ITI,,,ID:event_LED|,2
3,new_round,128.548,lever_out,lever_out,,,ID:round_LED|,3
3,output_activated,128.549,lever_out,lever_out,,,ID:round_LED|,3
3,tone_start_round_start,128.594,lever_out,lever_out,,,ID:speaker|,3
